champion_i,champion_j,games_ij
Brand,Kassadin,208.0
Brand,Irelia,203.0
Brand,Annie,190.0
Brand,Qiyana,161.0
Brand,Swain,147.0
Brand,Vel'Koz,137.0
Brand,Ziggs,120.0
Brand,Cassiopeia,104.0
Brand,Taliyah,87.0
Brand,Smolder,78.0
Brand,Morgana,70.0
Brand,Sion,68.0
Brand,Malphite,65.0
Brand,Nasus,63.0
Brand,Cho'Gath,57.0
Brand,Pantheon,55.0
Brand,Jayce,39.0
Galio,Akali,3219.0
Galio,Ahri,3159.0
Galio,Katarina,2724.0
Galio,Sylas,2343.0
Galio,Fizz,2156.0
Galio,Yone,1988.0
Galio,Viktor,1961.0
Galio,Malzahar,1948.0
Galio,Yasuo,1882.0
Galio,Mel,1706.0
Galio,LeBlanc,1655.0
Galio,Diana,1480.0
Galio,Twisted Fate,1464.0
Galio,Xerath,1417.0
Galio,Zed,1413.0
Galio,Lissandra,1386.0
Galio,Orianna,1235.0
Galio,Syndra,1221.0
Galio,Veigar,1171.0
Galio,Aurora,1081.0
Galio,Hwei,1064.0
Galio,Ryze,982.0
Galio,Lux,954.0
Galio,Zoe,912.0
Galio,Ekko,863.0
Galio,Anivia,861.0
Galio,Vex,782.0
Galio,Annie,724.0
Galio,Talon,709.0
Galio,Irelia,687.0
Galio,Vladimir,670.0
Galio,Aurelion Sol,663.0
Galio,Naafiri,620.0
Galio,Akshan,618.0
Galio,Azir,582.0
Galio,Smolder,573.0
Galio,Kassadin,537.0
Galio,Qiyana,491.0
Galio,Cassiopeia,380.0
Galio,Swain,361.0
Galio,Taliyah,357.0
Galio,Brand,348.0
Galio,Sion,293.0
Galio,Pantheon,287.0
Galio,Vel'Koz,282.0
Galio,Jayce,230.0
Galio,Ziggs,202.0
Galio,Nasus,192.0
Galio,Malphite,158.0
Galio,Cho'Gath,148.0
Galio,Morgana,147.0
Kassadin,Ahri,2142.0
Kassadin,Katarina,1756.0
Kassadin,Yasuo,1741.0
Kassadin,Viktor,1545.0
Kassadin,Yone,1495.0
Kassadin,Malzahar,1350.0
Kassadin,Akali,1282.0
Kassadin,Veigar,1242.0
Kassadin,Mel,1227.0
Kassadin,Sylas,1224.0
Kassadin,Fizz,1118.0
Kassadin,Xerath,1113.0
Kassadin,Lissandra,997.0
Kassadin,LeBlanc,949.0
Kassadin,Syndra,924.0
Kassadin,Zed,896.0
Kassadin,Twisted Fate,814.0
Kassadin,Orianna,814.0
Kassadin,Lux,793.0
Kassadin,Vladimir,784.0
Kassadin,Anivia,779.0
Kassadin,Aurelion Sol,731.0
Kassadin,Diana,664.0
Kassadin,Ryze,646.0
Kassadin,Zoe,640.0
Kassadin,Hwei,627.0
Kassadin,Aurora,620.0
Kassadin,Talon,619.0
Kassadin,Ekko,612.0
Kassadin,Irelia,541.0
Kassadin,Galio,537.0
Kassadin,Naafiri,533.0
Kassadin,Akshan,514.0
Kassadin,Vex,508.0
Kassadin,Annie,455.0
Kassadin,Qiyana,446.0
Kassadin,Azir,414.0
Kassadin,Pantheon,317.0
Kassadin,Swain,304.0
Kassadin,Cassiopeia,261.0
Kassadin,Vel'Koz,260.0
Kassadin,Jayce,250.0
Kassadin,Smolder,245.0
Kassadin,Taliyah,236.0
Kassadin,Brand,208.0
Kassadin,Ziggs,169.0
Kassadin,Sion,167.0
Kassadin,Nasus,155.0
Kassadin,Morgana,107.0
Kassadin,Cho'Gath,92.0
Kassadin,Malphite,78.0
Nasus,Yasuo,647.0
Nasus,Zed,604.0
Nasus,Ahri,525.0
Nasus,Viktor,391.0
Nasus,Malzahar,383.0
Nasus,Katarina,357.0
Nasus,Sylas,339.0
Nasus,Mel,325.0
Nasus,Akali,320.0
Nasus,Yone,295.0
Nasus,Xerath,285.0
Nasus,Fizz,284.0
Nasus,Veigar,256.0
Nasus,Twisted Fate,255.0
Nasus,Ryze,213.0
Nasus,Lissandra,212.0
Nasus,Orianna,205.0
Nasus,Syndra,203.0
Nasus,Hwei,194.0
Nasus,Galio,192.0
Nasus,Diana,185.0
Nasus,Aurora,171.0
Nasus,LeBlanc,163.0
Nasus,Vladimir,156.0
Nasus,Anivia,156.0
Nasus,Kassadin,155.0
Nasus,Azir,154.0
Nasus,Lux,152.0
Nasus,Talon,150.0
Nasus,Aurelion Sol,149.0
Nasus,Zoe,144.0
Nasus,Irelia,140.0
Nasus,Ekko,139.0
Nasus,Vex,132.0
Nasus,Akshan,120.0
Nasus,Qiyana,119.0
Nasus,Naafiri,109.0
Nasus,Annie,87.0
Nasus,Cassiopeia,85.0
Nasus,Smolder,66.0
Nasus,Brand,63.0
Nasus,Taliyah,63.0
Nasus,Sion,60.0
Nasus,Malphite,56.0
Nasus,Swain,53.0
Nasus,Vel'Koz,47.0
Nasus,Ziggs,45.0
Nasus,Pantheon,42.0
Qiyana,Ahri,1825.0
Qiyana,Yasuo,1416.0
Qiyana,Zed,1396.0
Qiyana,Akali,1316.0
Qiyana,Katarina,1284.0
Qiyana,Sylas,1210.0
Qiyana,Viktor,1099.0
Qiyana,Malzahar,997.0
Qiyana,Mel,967.0
Qiyana,Lissandra,919.0
Qiyana,Fizz,874.0
Qiyana,Yone,820.0
Qiyana,Xerath,815.0
Qiyana,Twisted Fate,788.0
Qiyana,Syndra,681.0
Qiyana,LeBlanc,674.0
Qiyana,Lux,661.0
Qiyana,Orianna,656.0
Qiyana,Veigar,639.0
Qiyana,Diana,633.0
Qiyana,Aurora,632.0
Qiyana,Vex,631.0
Qiyana,Ryze,580.0
Qiyana,Zoe,568.0
Qiyana,Anivia,555.0
Qiyana,Hwei,509.0
Qiyana,Ekko,505.0
Qiyana,Vladimir,501.0
Qiyana,Aurelion Sol,496.0
Qiyana,Galio,491.0
Qiyana,Talon,457.0
Qiyana,Akshan,454.0
Qiyana,Kassadin,446.0
Qiyana,Irelia,425.0
Qiyana,Annie,389.0
Qiyana,Naafiri,361.0
Qiyana,Azir,350.0
Qiyana,Malphite,307.0
Qiyana,Cassiopeia,234.0
Qiyana,Taliyah,208.0
Qiyana,Swain,196.0
Qiyana,Sion,186.0
Qiyana,Vel'Koz,180.0
Qiyana,Brand,161.0
Qiyana,Pantheon,155.0
Qiyana,Ziggs,146.0
Qiyana,Jayce,136.0
Qiyana,Smolder,124.0
Qiyana,Nasus,119.0
Qiyana,Cho'Gath,92.0
Qiyana,Morgana,89.0
Orianna,Ahri,4665.0
Orianna,Viktor,3759.0
Orianna,Sylas,2659.0
Orianna,Mel,2515.0
Orianna,Yasuo,2449.0
Orianna,Akali,2374.0
Orianna,Xerath,2256.0
Orianna,Malzahar,2154.0
Orianna,Syndra,2139.0
Orianna,Zed,2102.0
Orianna,Katarina,1797.0
Orianna,Yone,1779.0
Orianna,Twisted Fate,1765.0
Orianna,Veigar,1698.0
Orianna,Lissandra,1598.0
Orianna,LeBlanc,1575.0
Orianna,Ryze,1531.0
Orianna,Aurora,1521.0
Orianna,Lux,1414.0
Orianna,Fizz,1356.0
Orianna,Anivia,1261.0
Orianna,Zoe,1260.0
Orianna,Hwei,1236.0
Orianna,Galio,1235.0
Orianna,Diana,1214.0
Orianna,Aurelion Sol,1145.0
Orianna,Azir,1108.0
Orianna,Vex,1057.0
Orianna,Vladimir,1017.0
Orianna,Irelia,920.0
Orianna,Ekko,898.0
Orianna,Talon,856.0
Orianna,Akshan,817.0
Orianna,Kassadin,814.0
Orianna,Annie,775.0
Orianna,Naafiri,762.0
Orianna,Qiyana,656.0
Orianna,Taliyah,586.0
Orianna,Cassiopeia,483.0
Orianna,Vel'Koz,421.0
Orianna,Brand,379.0
Orianna,Sion,348.0
Orianna,Swain,333.0
Orianna,Ziggs,319.0
Orianna,Jayce,274.0
Orianna,Smolder,262.0
Orianna,Pantheon,221.0
Orianna,Morgana,211.0
Orianna,Nasus,205.0
Orianna,Cho'Gath,183.0
Orianna,Malphite,158.0
Morgana,Ahri,598.0
Morgana,Malzahar,431.0
Morgana,Yasuo,385.0
Morgana,Mel,374.0
Morgana,Viktor,363.0
Morgana,Zoe,350.0
Morgana,Akali,291.0
Morgana,Zed,281.0
Morgana,Lux,278.0
Morgana,Xerath,277.0
Morgana,Lissandra,272.0
Morgana,Sylas,267.0
Morgana,Fizz,260.0
Morgana,Veigar,253.0
Morgana,Katarina,251.0
Morgana,Yone,240.0
Morgana,Syndra,238.0
Morgana,LeBlanc,223.0
Morgana,Twisted Fate,222.0
Morgana,Orianna,211.0
Morgana,Anivia,210.0
Morgana,Aurora,173.0
Morgana,Hwei,164.0
Morgana,Vladimir,161.0
Morgana,Vex,155.0
Morgana,Diana,154.0
Morgana,Galio,147.0
Morgana,Aurelion Sol,146.0
Morgana,Ryze,142.0
Morgana,Ekko,140.0
Morgana,Akshan,111.0
Morgana,Naafiri,111.0
Morgana,Annie,110.0
Morgana,Kassadin,107.0
Morgana,Irelia,106.0
Morgana,Talon,95.0
Morgana,Azir,95.0
Morgana,Qiyana,89.0
Morgana,Vel'Koz,76.0
Morgana,Brand,70.0
Morgana,Ziggs,54.0
Morgana,Taliyah,54.0
Morgana,Sion,53.0
Morgana,Swain,51.0
Morgana,Cassiopeia,48.0
Morgana,Smolder,41.0
Morgana,Cho'Gath,39.0
Morgana,Malphite,36.0
Morgana,Pantheon,34.0
Cassiopeia,Ahri,1179.0
Cassiopeia,Sylas,889.0
Cassiopeia,Yasuo,807.0
Cassiopeia,Viktor,784.0
Cassiopeia,Katarina,735.0
Cassiopeia,Mel,685.0
Cassiopeia,Malzahar,658.0
Cassiopeia,Xerath,639.0
Cassiopeia,Zed,638.0
Cassiopeia,Akali,624.0
Cassiopeia,Ryze,621.0
Cassiopeia,Yone,615.0
Cassiopeia,Syndra,603.0
Cassiopeia,Lissandra,556.0
Cassiopeia,Veigar,523.0
Cassiopeia,Orianna,483.0
Cassiopeia,Vladimir,478.0
Cassiopeia,Twisted Fate,471.0
Cassiopeia,Fizz,416.0
Cassiopeia,Lux,389.0
Cassiopeia,LeBlanc,388.0
Cassiopeia,Anivia,386.0
Cassiopeia,Aurora,383.0
Cassiopeia,Galio,380.0
Cassiopeia,Hwei,376.0
Cassiopeia,Aurelion Sol,356.0
Cassiopeia,Zoe,339.0
Cassiopeia,Ekko,339.0
Cassiopeia,Vex,334.0
Cassiopeia,Akshan,324.0
Cassiopeia,Diana,321.0
Cassiopeia,Irelia,315.0
Cassiopeia,Azir,269.0
Cassiopeia,Kassadin,261.0
Cassiopeia,Talon,237.0
Cassiopeia,Qiyana,234.0
Cassiopeia,Naafiri,226.0
Cassiopeia,Annie,212.0
Cassiopeia,Swain,157.0
Cassiopeia,Vel'Koz,151.0
Cassiopeia,Taliyah,144.0
Cassiopeia,Sion,123.0
Cassiopeia,Brand,104.0
Cassiopeia,Nasus,85.0
Cassiopeia,Cho'Gath,83.0
Cassiopeia,Smolder,79.0
Cassiopeia,Ziggs,75.0
Cassiopeia,Pantheon,74.0
Cassiopeia,Malphite,66.0
Cassiopeia,Jayce,54.0
Cassiopeia,Morgana,48.0
Ziggs,Ahri,775.0
Ziggs,Viktor,697.0
Ziggs,Malzahar,689.0
Ziggs,Mel,680.0
Ziggs,Xerath,635.0
Ziggs,Yasuo,502.0
Ziggs,Zed,485.0
Ziggs,Veigar,474.0
Ziggs,Lux,473.0
Ziggs,Sylas,445.0
Ziggs,Syndra,439.0
Ziggs,Katarina,438.0
Ziggs,Anivia,437.0
Ziggs,Akali,413.0
Ziggs,Yone,366.0
Ziggs,Fizz,353.0
Ziggs,Lissandra,331.0
Ziggs,LeBlanc,326.0
Ziggs,Twisted Fate,324.0
Ziggs,Orianna,319.0
Ziggs,Hwei,279.0
Ziggs,Diana,261.0
Ziggs,Aurora,261.0
Ziggs,Zoe,250.0
Ziggs,Vex,226.0
Ziggs,Aurelion Sol,224.0
Ziggs,Ekko,208.0
Ziggs,Ryze,204.0
Ziggs,Galio,202.0
Ziggs,Azir,198.0
Ziggs,Vladimir,174.0
Ziggs,Akshan,170.0
Ziggs,Annie,169.0
Ziggs,Kassadin,169.0
Ziggs,Naafiri,165.0
Ziggs,Irelia,163.0
Ziggs,Talon,150.0
Ziggs,Qiyana,146.0
Ziggs,Vel'Koz,123.0
Ziggs,Brand,120.0
Ziggs,Swain,98.0
Ziggs,Smolder,76.0
Ziggs,Cassiopeia,75.0
Ziggs,Taliyah,72.0
Ziggs,Sion,58.0
Ziggs,Malphite,55.0
Ziggs,Morgana,54.0
Ziggs,Cho'Gath,45.0
Ziggs,Nasus,45.0
Ziggs,Jayce,44.0
Ziggs,Pantheon,42.0
Talon,Ahri,2250.0
Talon,Yasuo,1800.0
Talon,Akali,1744.0
Talon,Zed,1709.0
Talon,Sylas,1543.0
Talon,Katarina,1446.0
Talon,Malzahar,1393.0
Talon,Lissandra,1233.0
Talon,Viktor,1226.0
Talon,Mel,1153.0
Talon,Yone,1116.0
Talon,Twisted Fate,1018.0
Talon,Fizz,980.0
Talon,Xerath,978.0
Talon,Orianna,856.0
Talon,Vex,830.0
Talon,Diana,809.0
Talon,LeBlanc,808.0
Talon,Veigar,759.0
Talon,Syndra,738.0
Talon,Ryze,719.0
Talon,Galio,709.0
Talon,Aurora,694.0
Talon,Lux,679.0
Talon,Zoe,662.0
Talon,Anivia,635.0
Talon,Kassadin,619.0
Talon,Vladimir,584.0
Talon,Ekko,582.0
Talon,Hwei,570.0
Talon,Irelia,567.0
Talon,Aurelion Sol,518.0
Talon,Naafiri,495.0
Talon,Akshan,482.0
Talon,Qiyana,457.0
Talon,Azir,420.0
Talon,Annie,417.0
Talon,Malphite,320.0
Talon,Pantheon,278.0
Talon,Taliyah,252.0
Talon,Cassiopeia,237.0
Talon,Brand,216.0
Talon,Sion,201.0
Talon,Swain,184.0
Talon,Jayce,170.0
Talon,Vel'Koz,156.0
Talon,Nasus,150.0
Talon,Ziggs,150.0
Talon,Smolder,114.0
Talon,Cho'Gath,109.0
Talon,Morgana,95.0
Ryze,Ahri,3064.0
Ryze,Viktor,2470.0
Ryze,Sylas,2291.0
Ryze,Malzahar,2134.0
Ryze,Yasuo,2021.0
Ryze,Akali,1797.0
Ryze,Zed,1639.0
Ryze,Yone,1623.0
Ryze,Mel,1566.0
Ryze,Twisted Fate,1556.0
Ryze,Orianna,1531.0
Ryze,Katarina,1510.0
Ryze,Syndra,1448.0
Ryze,Veigar,1347.0
Ryze,Lissandra,1341.0
Ryze,Xerath,1335.0
Ryze,Anivia,1197.0
Ryze,LeBlanc,1119.0
Ryze,Aurora,1087.0
Ryze,Fizz,1047.0
Ryze,Galio,982.0
Ryze,Hwei,976.0
Ryze,Vladimir,926.0
Ryze,Lux,858.0
Ryze,Aurelion Sol,845.0
Ryze,Diana,830.0
Ryze,Zoe,793.0
Ryze,Azir,792.0
Ryze,Ekko,791.0
Ryze,Vex,756.0
Ryze,Talon,719.0
Ryze,Irelia,691.0
Ryze,Akshan,671.0
Ryze,Kassadin,646.0
Ryze,Cassiopeia,621.0
Ryze,Annie,606.0
Ryze,Naafiri,589.0
Ryze,Qiyana,580.0
Ryze,Taliyah,424.0
Ryze,Sion,334.0
Ryze,Swain,297.0
Ryze,Brand,277.0
Ryze,Vel'Koz,269.0
Ryze,Smolder,240.0
Ryze,Nasus,213.0
Ryze,Ziggs,204.0
Ryze,Jayce,196.0
Ryze,Malphite,166.0
Ryze,Pantheon,166.0
Ryze,Cho'Gath,156.0
Ryze,Morgana,142.0
Cho'Gath,Ahri,469.0
Cho'Gath,Yasuo,451.0
Cho'Gath,Zed,370.0
Cho'Gath,Katarina,366.0
Cho'Gath,Viktor,335.0
Cho'Gath,Sylas,310.0
Cho'Gath,Malzahar,309.0
Cho'Gath,Akali,276.0
Cho'Gath,Yone,269.0
Cho'Gath,Mel,254.0
Cho'Gath,Xerath,228.0
Cho'Gath,Fizz,218.0
Cho'Gath,Lissandra,210.0
Cho'Gath,Syndra,187.0
Cho'Gath,Veigar,183.0
Cho'Gath,Orianna,183.0
Cho'Gath,Diana,175.0
Cho'Gath,Lux,171.0
Cho'Gath,LeBlanc,163.0
Cho'Gath,Aurelion Sol,160.0
Cho'Gath,Hwei,158.0
Cho'Gath,Ryze,156.0
Cho'Gath,Anivia,155.0
Cho'Gath,Ekko,154.0
Cho'Gath,Aurora,151.0
Cho'Gath,Galio,148.0
Cho'Gath,Twisted Fate,142.0
Cho'Gath,Vladimir,118.0
Cho'Gath,Talon,109.0
Cho'Gath,Naafiri,109.0
Cho'Gath,Vex,105.0
Cho'Gath,Zoe,103.0
Cho'Gath,Irelia,102.0
Cho'Gath,Annie,96.0
Cho'Gath,Azir,96.0
Cho'Gath,Akshan,93.0
Cho'Gath,Kassadin,92.0
Cho'Gath,Qiyana,92.0
Cho'Gath,Cassiopeia,83.0
Cho'Gath,Sion,61.0
Cho'Gath,Swain,61.0
Cho'Gath,Taliyah,60.0
Cho'Gath,Brand,57.0
Cho'Gath,Smolder,57.0
Cho'Gath,Vel'Koz,56.0
Cho'Gath,Ziggs,45.0
Cho'Gath,Malphite,44.0
Cho'Gath,Morgana,39.0
Cho'Gath,Pantheon,33.0
Jayce,Ahri,604.0
Jayce,Yasuo,464.0
Jayce,Sylas,440.0
Jayce,Viktor,417.0
Jayce,Akali,411.0
Jayce,Katarina,407.0
Jayce,Yone,359.0
Jayce,Zed,355.0
Jayce,Mel,302.0
Jayce,Xerath,299.0
Jayce,Orianna,274.0
Jayce,Malzahar,273.0
Jayce,Twisted Fate,258.0
Jayce,Kassadin,250.0
Jayce,LeBlanc,247.0
Jayce,Syndra,239.0
Jayce,Lissandra,237.0
Jayce,Aurora,231.0
Jayce,Galio,230.0
Jayce,Veigar,221.0
Jayce,Fizz,209.0
Jayce,Lux,199.0
Jayce,Zoe,198.0
Jayce,Ryze,196.0
Jayce,Diana,188.0
Jayce,Anivia,184.0
Jayce,Hwei,171.0
Jayce,Talon,170.0
Jayce,Vex,163.0
Jayce,Akshan,162.0
Jayce,Vladimir,148.0
Jayce,Ekko,146.0
Jayce,Qiyana,136.0
Jayce,Irelia,135.0
Jayce,Aurelion Sol,128.0
Jayce,Naafiri,121.0
Jayce,Azir,116.0
Jayce,Annie,85.0
Jayce,Taliyah,78.0
Jayce,Malphite,66.0
Jayce,Swain,59.0
Jayce,Smolder,57.0
Jayce,Cassiopeia,54.0
Jayce,Pantheon,49.0
Jayce,Vel'Koz,45.0
Jayce,Ziggs,44.0
Jayce,Brand,39.0
Jayce,Sion,38.0
Taliyah,Ahri,1394.0
Taliyah,Yasuo,1184.0
Taliyah,Viktor,809.0
Taliyah,Sylas,766.0
Taliyah,Malzahar,709.0
Taliyah,Mel,645.0
Taliyah,Akali,619.0
Taliyah,Xerath,606.0
Taliyah,Twisted Fate,591.0
Taliyah,Syndra,591.0
Taliyah,Orianna,586.0
Taliyah,Yone,540.0
Taliyah,Katarina,539.0
Taliyah,Zed,502.0
Taliyah,Aurora,458.0
Taliyah,Lissandra,434.0
Taliyah,Ryze,424.0
Taliyah,Veigar,408.0
Taliyah,Fizz,404.0
Taliyah,Hwei,403.0
Taliyah,LeBlanc,395.0
Taliyah,Galio,357.0
Taliyah,Azir,347.0
Taliyah,Diana,344.0
Taliyah,Lux,335.0
Taliyah,Anivia,318.0
Taliyah,Zoe,317.0
Taliyah,Aurelion Sol,307.0
Taliyah,Vex,301.0
Taliyah,Irelia,288.0
Taliyah,Annie,282.0
Taliyah,Vladimir,259.0
Taliyah,Talon,252.0
Taliyah,Akshan,250.0
Taliyah,Ekko,246.0
Taliyah,Naafiri,246.0
Taliyah,Kassadin,236.0
Taliyah,Qiyana,208.0
Taliyah,Cassiopeia,144.0
Taliyah,Swain,127.0
Taliyah,Vel'Koz,117.0
Taliyah,Sion,93.0
Taliyah,Brand,87.0
Taliyah,Pantheon,78.0
Taliyah,Jayce,78.0
Taliyah,Ziggs,72.0
Taliyah,Nasus,63.0
Taliyah,Smolder,63.0
Taliyah,Cho'Gath,60.0
Taliyah,Morgana,54.0
Taliyah,Malphite,50.0
Azir,Ahri,2144.0
Azir,Yasuo,1781.0
Azir,Viktor,1542.0
Azir,Xerath,1433.0
Azir,Sylas,1309.0
Azir,Malzahar,1266.0
Azir,Yone,1209.0
Azir,Akali,1189.0
Azir,Mel,1185.0
Azir,Zed,1170.0
Azir,Orianna,1108.0
Azir,Katarina,1079.0
Azir,Twisted Fate,973.0
Azir,Lissandra,856.0
Azir,Veigar,841.0
Azir,LeBlanc,818.0
Azir,Syndra,806.0
Azir,Ryze,792.0
Azir,Aurora,785.0
Azir,Hwei,736.0
Azir,Anivia,717.0
Azir,Lux,710.0
Azir,Fizz,705.0
Azir,Diana,603.0
Azir,Galio,582.0
Azir,Zoe,578.0
Azir,Aurelion Sol,572.0
Azir,Vex,536.0
Azir,Ekko,533.0
Azir,Irelia,501.0
Azir,Vladimir,485.0
Azir,Akshan,464.0
Azir,Talon,420.0
Azir,Annie,418.0
Azir,Kassadin,414.0
Azir,Naafiri,357.0
Azir,Qiyana,350.0
Azir,Taliyah,347.0
Azir,Cassiopeia,269.0
Azir,Swain,240.0
Azir,Brand,227.0
Azir,Sion,214.0
Azir,Vel'Koz,205.0
Azir,Ziggs,198.0
Azir,Smolder,158.0
Azir,Nasus,154.0
Azir,Jayce,116.0
Azir,Pantheon,114.0
Azir,Cho'Gath,96.0
Azir,Morgana,95.0
Azir,Malphite,89.0
Smolder,Malzahar,3743.0
Smolder,Ahri,687.0
Smolder,Galio,573.0
Smolder,Yasuo,516.0
Smolder,Viktor,507.0
Smolder,Sylas,454.0
Smolder,Mel,434.0
Smolder,Veigar,413.0
Smolder,Akali,406.0
Smolder,Xerath,395.0
Smolder,Yone,359.0
Smolder,Twisted Fate,352.0
Smolder,Zed,342.0
Smolder,Katarina,309.0
Smolder,Lissandra,303.0
Smolder,Lux,297.0
Smolder,Fizz,294.0
Smolder,Orianna,262.0
Smolder,Aurelion Sol,255.0
Smolder,Diana,250.0
Smolder,Syndra,249.0
Smolder,Kassadin,245.0
Smolder,LeBlanc,242.0
Smolder,Ryze,240.0
Smolder,Anivia,220.0
Smolder,Aurora,204.0
Smolder,Hwei,199.0
Smolder,Zoe,196.0
Smolder,Vladimir,188.0
Smolder,Vex,185.0
Smolder,Ekko,176.0
Smolder,Irelia,168.0
Smolder,Naafiri,166.0
Smolder,Azir,158.0
Smolder,Akshan,149.0
Smolder,Annie,144.0
Smolder,Qiyana,124.0
Smolder,Talon,114.0
Smolder,Sion,99.0
Smolder,Vel'Koz,84.0
Smolder,Cassiopeia,79.0
Smolder,Brand,78.0
Smolder,Swain,77.0
Smolder,Ziggs,76.0
Smolder,Malphite,70.0
Smolder,Nasus,66.0
Smolder,Taliyah,63.0
Smolder,Cho'Gath,57.0
Smolder,Jayce,57.0
Smolder,Pantheon,54.0
Smolder,Morgana,41.0
