pool,raw_rank,eb_rank,posterior_mean_rank,enemy_champion,enemy_frequency,best_pool_champion_against_enemy,raw_winrate,posterior_mean,posterior_lower_5,posterior_upper_95,games,weighted_contribution
"Morgana, Pantheon, Sion",10,54,5,Malphite,0.0047901463996893046,Sion,0.6552,0.5569556992762843,0.49171993472580355,0.6213689415536859,58.0,0.0026678993376747324
"Morgana, Pantheon, Sion",10,54,5,Pantheon,0.004507902996901804,Sion,0.6579,0.5681693209412096,0.5064659248502762,0.6289892471121312,76.0,0.002561252184618542
"Morgana, Pantheon, Sion",10,54,5,Jayce,0.003596877959332903,Sion,0.6053000000000001,0.5289768151134269,0.4590624950134117,0.5984117809073957,38.0,0.0019026650472796012
"Morgana, Pantheon, Sion",10,54,5,Nasus,0.003503886567938303,Pantheon,0.5,0.4999816935609359,0.4311730668700382,0.5687906145285166,42.0,0.001751879140283208
"Morgana, Pantheon, Sion",10,54,5,Morgana,0.003282668765753603,Sion,0.41509999999999997,0.47057320578858103,0.40460475854090455,0.5369805602486876,53.0,0.0015447359646427177
"Morgana, Pantheon, Sion",10,54,5,Cho'Gath,0.0029285023336843028,Pantheon,0.6364,0.5338240638019015,0.46261351860423106,0.6044539501331272,33.0,0.0015633050166207066
"Pantheon, Sion, Swain",8,16,6,Ahri,0.06093079297319275,Swain,0.5177,0.5163499622891493,0.49365849918902477,0.5390130963411761,1213.0,0.03146161265395604
"Pantheon, Sion, Swain",8,16,6,Yasuo,0.045108816274074745,Sion,0.5809000000000001,0.5691203791639781,0.5379493354310545,0.6000624473456264,587.0,0.025672346621539645
"Pantheon, Sion, Swain",8,16,6,Viktor,0.040172281082463436,Sion,0.5456,0.5401358089648538,0.5117263083509704,0.568435932356507,735.0,0.02169848754043988
"Pantheon, Sion, Swain",8,16,6,Malzahar,0.03970587113499993,Sion,0.6137,0.6052129854370544,0.5831670787974179,0.6270802689347665,1240.0,0.02403050880899227
"Pantheon, Sion, Swain",8,16,6,Sylas,0.03704798828017873,Pantheon,0.5878,0.5740985967014866,0.5418637525019687,0.6060703441524171,541.0,0.02126919808226373
"Pantheon, Sion, Swain",8,16,6,Zed,0.036655317600110135,Sion,0.5699000000000001,0.5632467178740751,0.5380238668755344,0.5883326515812526,951.0,0.02064598733089385
"Pantheon, Sion, Swain",8,16,6,Akali,0.03597168557431083,Pantheon,0.5597,0.5506642972551481,0.5187738028282107,0.5823803481449961,561.0,0.019808322957861023
"Pantheon, Sion, Swain",8,16,6,Mel,0.03565021142827884,Sion,0.5624,0.5511924604769352,0.5164505102390287,0.5857252063083934,457.0,0.019650127753675965
"Pantheon, Sion, Swain",8,16,6,Katarina,0.03539739108292474,Sion,0.5296,0.5248446235724765,0.4919127066718225,0.5576857748544647,523.0,0.01857813039836537
"Pantheon, Sion, Swain",8,16,6,Xerath,0.03158111155952013,Sion,0.5593,0.5484542970487256,0.5133821439060924,0.5833248119887251,447.0,0.017320796340393994
"Pantheon, Sion, Swain",8,16,6,Yone,0.02974961704619383,Pantheon,0.5783999999999999,0.5651299500603264,0.5314873311097508,0.5985217339803646,491.0,0.016812399595629354
"Pantheon, Sion, Swain",8,16,6,Lissandra,0.028149148020863525,Sion,0.5171,0.5132942233014509,0.4745415067778254,0.5519796775101088,350.0,0.014448795069966717
"Pantheon, Sion, Swain",8,16,6,Fizz,0.026836371112660223,Sion,0.5281,0.5240059686836287,0.4926443640657159,0.5552880481330844,587.0,0.01406241864084287
"Pantheon, Sion, Swain",8,16,6,Veigar,0.025786585483244723,Swain,0.48090000000000005,0.4843998174048677,0.4492482493459653,0.5196165429113586,445.0,0.012491017299578756
"Pantheon, Sion, Swain",8,16,6,Syndra,0.025510880537664624,Pantheon,0.5182,0.5125043765176653,0.4665605449903377,0.5583591970047448,220.0,0.013074437924372451
"Pantheon, Sion, Swain",8,16,6,Twisted Fate,0.02379235603497782,Pantheon,0.5542,0.5386624655749367,0.4946986600369417,0.5823739613939727,249.0,0.012816049163637877
"Pantheon, Sion, Swain",8,16,6,LeBlanc,0.02351338186079412,Sion,0.5408,0.5335869266530969,0.499054425792687,0.5679843546130576,466.0,0.012546433162321811
"Pantheon, Sion, Swain",8,16,6,Orianna,0.02343673661241812,Sion,0.5431,0.5334736617983324,0.4946568747499255,0.5721203317050277,348.0,0.01250288170122974
"Pantheon, Sion, Swain",8,16,6,Lux,0.022536609003528222,Sion,0.5375,0.5268694064749373,0.4831256365818426,0.5704398173179139,253.0,0.011873849809646642
"Pantheon, Sion, Swain",8,16,6,Diana,0.020140627684627016,Sion,0.5301,0.521868853785937,0.47890320452304824,0.5646984259902544,266.0,0.01051076628430561
"Pantheon, Sion, Swain",8,16,6,Galio,0.01935601281973512,Sion,0.5836,0.5623211208286334,0.5210236269611233,0.6032575079516952,293.0,0.01088429482356685
"Pantheon, Sion, Swain",8,16,6,Aurora,0.018871440491139816,Pantheon,0.5472,0.5320634630950414,0.4855453606561519,0.5783474634736858,212.0,0.01004080398130784
"Pantheon, Sion, Swain",8,16,6,Vex,0.018509282611372618,Swain,0.5768,0.5542703826558737,0.5098715085721126,0.5983067698141463,241.0,0.01025914715569121
"Pantheon, Sion, Swain",8,16,6,Zoe,0.018373064752884517,Sion,0.5543,0.5391251410213768,0.49571937966183394,0.5822820017697066,258.0,0.009905381125893752
"Pantheon, Sion, Swain",8,16,6,Anivia,0.018325479314319316,Swain,0.5029,0.5022380101485361,0.46315155113992956,0.5413129407138142,342.0,0.009203752265841893
"Pantheon, Sion, Swain",8,16,6,Ryze,0.01811842816941722,Sion,0.5569,0.5437834112572647,0.5043814606010968,0.5829556630733053,334.0,0.009852500676585413
"Pantheon, Sion, Swain",8,16,6,Hwei,0.01766618487923652,Pantheon,0.49420000000000003,0.4963227959031357,0.4465508715974748,0.5461255243553278,172.0,0.00876813027220437
"Pantheon, Sion, Swain",8,16,6,Aurelion Sol,0.016338514818505113,Swain,0.5092,0.5070342734404998,0.4672126296143805,0.5468183196492322,326.0,0.00828418699009758
"Pantheon, Sion, Swain",8,16,6,Ekko,0.016092232930358514,Pantheon,0.5729,0.5479253441289482,0.49990185708392526,0.5955749090702197,192.0,0.008817342266169882
"Pantheon, Sion, Swain",8,16,6,Vladimir,0.015987980862662215,Sion,0.5476,0.5322367757601706,0.48556929874663696,0.5786673642070923,210.0,0.008509391385258648
"Pantheon, Sion, Swain",8,16,6,Irelia,0.014251293978843713,Pantheon,0.6029,0.5695906164584237,0.5230686621723387,0.6155995392448387,209.0,0.008117403322739811
"Pantheon, Sion, Swain",8,16,6,Akshan,0.013596358515232613,Swain,0.5217,0.5146231286177619,0.4677158764394284,0.5614218721172677,207.0,0.006997000556917756
"Pantheon, Sion, Swain",8,16,6,Kassadin,0.013418730427764012,Pantheon,0.5836,0.5635458045219494,0.5234661147365332,0.6032785101574576,317.0,0.0075620692345774315
"Pantheon, Sion, Swain",8,16,6,Talon,0.013378409941651513,Sion,0.5920000000000001,0.5614265796865546,0.5142171857905065,0.6081710699609497,201.0,0.007510994935186008
"Pantheon, Sion, Swain",8,16,6,Annie,0.01262212839132521,Sion,0.5279,0.5184973080325014,0.47080563952249166,0.5660470903966579,197.0,0.006544539592542729
"Pantheon, Sion, Swain",8,16,6,Azir,0.01252804725706271,Swain,0.5583000000000001,0.5411452955460381,0.4966126253312988,0.5854023344584931,240.0,0.0067794938355379315
"Pantheon, Sion, Swain",8,16,6,Naafiri,0.01218005603457831,Swain,0.55,0.5333246682855097,0.48588863531114307,0.5805076411581502,200.0,0.006495924344340398
"Pantheon, Sion, Swain",8,16,6,Qiyana,0.01102565508984381,Sion,0.5806,0.5524090926071781,0.5039102013177338,0.6004904849312382,186.0,0.0060906721235803336
"Pantheon, Sion, Swain",8,16,6,Cassiopeia,0.007161790127874006,Pantheon,0.5405,0.5172091981934075,0.45493852371644916,0.5792542661463518,74.0,0.003704143729667176
"Pantheon, Sion, Swain",8,16,6,Taliyah,0.006896619363350406,Sion,0.5376,0.5181046657287715,0.4589680833010405,0.5770273325876061,93.0,0.003573170669907235
"Pantheon, Sion, Swain",8,16,6,Vel'Koz,0.006465807682905106,Swain,0.5036,0.5020700442432612,0.44873444224111025,0.5553857386929646,137.0,0.0032462883494245847
"Pantheon, Sion, Swain",8,16,6,Swain,0.006087303660119305,Pantheon,0.4714,0.4882082381508995,0.425386231456144,0.5511884795309023,70.0,0.002971871794996368
"Pantheon, Sion, Swain",8,16,6,Brand,0.006072410507591305,Pantheon,0.43639999999999995,0.47741548700421227,0.4117726047872576,0.5433908615688532,55.0,0.002899062819771199
"Pantheon, Sion, Swain",8,16,6,Sion,0.005660487703523105,Swain,0.58,0.5399870024282645,0.481915663279761,0.5976024584000943,100.0,0.003056589787307492
"Pantheon, Sion, Swain",8,16,6,Smolder,0.0056009150934109055,Swain,0.5714,0.5310463304274176,0.4692977515764067,0.5923948233508283,77.0,0.002974345407391398
"Pantheon, Sion, Swain",8,16,6,Ziggs,0.005131599164966304,Swain,0.5306000000000001,0.5151323256851157,0.45675079558227,0.5733395870232234,98.0,0.00264345261233289
"Pantheon, Sion, Swain",8,16,6,Malphite,0.0047901463996893046,Sion,0.6552,0.5569556992762843,0.49171993472580355,0.6213689415536859,58.0,0.0026678993376747324
"Pantheon, Sion, Swain",8,16,6,Pantheon,0.004507902996901804,Sion,0.6579,0.5681693209412096,0.5064659248502762,0.6289892471121312,76.0,0.002561252184618542
"Pantheon, Sion, Swain",8,16,6,Jayce,0.003596877959332903,Sion,0.6053000000000001,0.5289768151134269,0.4590624950134117,0.5984117809073957,38.0,0.0019026650472796012
"Pantheon, Sion, Swain",8,16,6,Nasus,0.003503886567938303,Swain,0.6225999999999999,0.5424522907559013,0.4760730632378014,0.6081983363436444,53.0,0.0019006912953269655
"Pantheon, Sion, Swain",8,16,6,Morgana,0.003282668765753603,Swain,0.5294,0.5099125859977013,0.44311216257765723,0.5765631951561705,51.0,0.0016738741193193022
"Pantheon, Sion, Swain",8,16,6,Cho'Gath,0.0029285023336843028,Pantheon,0.6364,0.5338240638019015,0.46261351860423106,0.6044539501331272,33.0,0.0015633050166207066
"Fizz, Pantheon, Sion",5,4,7,Ahri,0.06093079297319275,Fizz,0.5079,0.5077150724418229,0.4951534127148279,0.5202726382042628,4186.0,0.030935481968322274
"Fizz, Pantheon, Sion",5,4,7,Yasuo,0.045108816274074745,Sion,0.5809000000000001,0.5691203791639781,0.5379493354310545,0.6000624473456264,587.0,0.025672346621539645
"Fizz, Pantheon, Sion",5,4,7,Viktor,0.040172281082463436,Sion,0.5456,0.5401358089648538,0.5117263083509704,0.568435932356507,735.0,0.02169848754043988
"Fizz, Pantheon, Sion",5,4,7,Malzahar,0.03970587113499993,Sion,0.6137,0.6052129854370544,0.5831670787974179,0.6270802689347665,1240.0,0.02403050880899227
"Fizz, Pantheon, Sion",5,4,7,Sylas,0.03704798828017873,Pantheon,0.5878,0.5740985967014866,0.5418637525019687,0.6060703441524171,541.0,0.02126919808226373
"Fizz, Pantheon, Sion",5,4,7,Zed,0.036655317600110135,Sion,0.5699000000000001,0.5632467178740751,0.5380238668755344,0.5883326515812526,951.0,0.02064598733089385
"Fizz, Pantheon, Sion",5,4,7,Akali,0.03597168557431083,Pantheon,0.5597,0.5506642972551481,0.5187738028282107,0.5823803481449961,561.0,0.019808322957861023
"Fizz, Pantheon, Sion",5,4,7,Mel,0.03565021142827884,Fizz,0.5634,0.5614086029782269,0.5469261877875087,0.5758471656567108,3085.0,0.020014335393828443
"Fizz, Pantheon, Sion",5,4,7,Katarina,0.03539739108292474,Sion,0.5296,0.5248446235724765,0.4919127066718225,0.5576857748544647,523.0,0.01857813039836537
"Fizz, Pantheon, Sion",5,4,7,Xerath,0.03158111155952013,Sion,0.5593,0.5484542970487256,0.5133821439060924,0.5833248119887251,447.0,0.017320796340393994
"Fizz, Pantheon, Sion",5,4,7,Yone,0.02974961704619383,Pantheon,0.5783999999999999,0.5651299500603264,0.5314873311097508,0.5985217339803646,491.0,0.016812399595629354
"Fizz, Pantheon, Sion",5,4,7,Lissandra,0.028149148020863525,Sion,0.5171,0.5132942233014509,0.4745415067778254,0.5519796775101088,350.0,0.014448795069966717
"Fizz, Pantheon, Sion",5,4,7,Fizz,0.026836371112660223,Sion,0.5281,0.5240059686836287,0.4926443640657159,0.5552880481330844,587.0,0.01406241864084287
"Fizz, Pantheon, Sion",5,4,7,Veigar,0.025786585483244723,Fizz,0.5075,0.5072072736233577,0.49098863417813127,0.5234195368726949,2471.0,0.01307914371901221
"Fizz, Pantheon, Sion",5,4,7,Syndra,0.025510880537664624,Fizz,0.5483,0.5463178016758216,0.529714373509389,0.5628780171224768,2338.0,0.013937048174151439
"Fizz, Pantheon, Sion",5,4,7,Twisted Fate,0.02379235603497782,Pantheon,0.5542,0.5386624655749367,0.4946986600369417,0.5823739613939727,249.0,0.012816049163637877
"Fizz, Pantheon, Sion",5,4,7,LeBlanc,0.02351338186079412,Sion,0.5408,0.5335869266530969,0.499054425792687,0.5679843546130576,466.0,0.012546433162321811
"Fizz, Pantheon, Sion",5,4,7,Orianna,0.02343673661241812,Sion,0.5431,0.5334736617983324,0.4946568747499255,0.5721203317050277,348.0,0.01250288170122974
"Fizz, Pantheon, Sion",5,4,7,Lux,0.022536609003528222,Sion,0.5375,0.5268694064749373,0.4831256365818426,0.5704398173179139,253.0,0.011873849809646642
"Fizz, Pantheon, Sion",5,4,7,Diana,0.020140627684627016,Sion,0.5301,0.521868853785937,0.47890320452304824,0.5646984259902544,266.0,0.01051076628430561
"Fizz, Pantheon, Sion",5,4,7,Galio,0.01935601281973512,Sion,0.5836,0.5623211208286334,0.5210236269611233,0.6032575079516952,293.0,0.01088429482356685
"Fizz, Pantheon, Sion",5,4,7,Aurora,0.018871440491139816,Pantheon,0.5472,0.5320634630950414,0.4855453606561519,0.5783474634736858,212.0,0.01004080398130784
"Fizz, Pantheon, Sion",5,4,7,Vex,0.018509282611372618,Sion,0.5075,0.5049996693875513,0.45764645945276,0.5523150391858687,201.0,0.009347181599343923
"Fizz, Pantheon, Sion",5,4,7,Zoe,0.018373064752884517,Sion,0.5543,0.5391251410213768,0.49571937966183394,0.5822820017697066,258.0,0.009905381125893752
"Fizz, Pantheon, Sion",5,4,7,Anivia,0.018325479314319316,Sion,0.4877,0.49126802466759567,0.4470164410714489,0.5355774225510722,244.0,0.009002722023832536
"Fizz, Pantheon, Sion",5,4,7,Ryze,0.01811842816941722,Sion,0.5569,0.5437834112572647,0.5043814606010968,0.5829556630733053,334.0,0.009852500676585413
"Fizz, Pantheon, Sion",5,4,7,Hwei,0.01766618487923652,Fizz,0.5164,0.5151859574912437,0.49283176398359413,0.5375146169858772,1253.0,0.009101370372226797
"Fizz, Pantheon, Sion",5,4,7,Aurelion Sol,0.016338514818505113,Fizz,0.5442,0.5410182737306856,0.5190066535210662,0.562962761525621,1290.0,0.008839435082430862
"Fizz, Pantheon, Sion",5,4,7,Ekko,0.016092232930358514,Pantheon,0.5729,0.5479253441289482,0.49990185708392526,0.5955749090702197,192.0,0.008817342266169882
"Fizz, Pantheon, Sion",5,4,7,Vladimir,0.015987980862662215,Sion,0.5476,0.5322367757601706,0.48556929874663696,0.5786673642070923,210.0,0.008509391385258648
"Fizz, Pantheon, Sion",5,4,7,Irelia,0.014251293978843713,Pantheon,0.6029,0.5695906164584237,0.5230686621723387,0.6155995392448387,209.0,0.008117403322739811
"Fizz, Pantheon, Sion",5,4,7,Akshan,0.013596358515232613,Fizz,0.5476,0.5432226107404897,0.5183470986690965,0.5680077373973627,988.0,0.007385849369208349
"Fizz, Pantheon, Sion",5,4,7,Kassadin,0.013418730427764012,Pantheon,0.5836,0.5635458045219494,0.5234661147365332,0.6032785101574576,317.0,0.0075620692345774315
"Fizz, Pantheon, Sion",5,4,7,Talon,0.013378409941651513,Sion,0.5920000000000001,0.5614265796865546,0.5142171857905065,0.6081710699609497,201.0,0.007510994935186008
"Fizz, Pantheon, Sion",5,4,7,Annie,0.01262212839132521,Sion,0.5279,0.5184973080325014,0.47080563952249166,0.5660470903966579,197.0,0.006544539592542729
"Fizz, Pantheon, Sion",5,4,7,Azir,0.01252804725706271,Pantheon,0.5526,0.5280084134843593,0.47183997760617574,0.5838784724389209,114.0,0.006614914356258762
"Fizz, Pantheon, Sion",5,4,7,Naafiri,0.01218005603457831,Fizz,0.5289,0.5261966359678999,0.5010710345245424,0.5512665339694234,970.0,0.006409104511295625
"Fizz, Pantheon, Sion",5,4,7,Qiyana,0.01102565508984381,Sion,0.5806,0.5524090926071781,0.5039102013177338,0.6004904849312382,186.0,0.0060906721235803336
"Fizz, Pantheon, Sion",5,4,7,Cassiopeia,0.007161790127874006,Pantheon,0.5405,0.5172091981934075,0.45493852371644916,0.5792542661463518,74.0,0.003704143729667176
"Fizz, Pantheon, Sion",5,4,7,Taliyah,0.006896619363350406,Fizz,0.5619,0.5496130962016922,0.513079242411032,0.5859228561909977,404.0,0.0037904723216155597
"Fizz, Pantheon, Sion",5,4,7,Vel'Koz,0.006465807682905106,Fizz,0.5386,0.5319288436712486,0.49778219963527914,0.56594996860113,479.0,0.0034393496041683885
"Fizz, Pantheon, Sion",5,4,7,Swain,0.006087303660119305,Fizz,0.5251,0.5193765386916922,0.4801416769652218,0.5585109050942497,339.0,0.0031616027049580337
"Fizz, Pantheon, Sion",5,4,7,Brand,0.006072410507591305,Fizz,0.5183,0.5148809710553226,0.4793699733370478,0.5503287705929576,436.0,0.0031265686187951554
"Fizz, Pantheon, Sion",5,4,7,Sion,0.005660487703523105,Fizz,0.4719,0.4759864635890144,0.44470441952342105,0.5073480578928263,587.0,0.002694315524189064
"Fizz, Pantheon, Sion",5,4,7,Smolder,0.0056009150934109055,Fizz,0.6053999999999999,0.5786421332123171,0.5375428911393685,0.6192868603545375,294.0,0.0032409254575923503
"Fizz, Pantheon, Sion",5,4,7,Ziggs,0.005131599164966304,Sion,0.5345,0.5126481043395753,0.447325979446466,0.5777875691978618,58.0,0.0026307045841505233
"Fizz, Pantheon, Sion",5,4,7,Malphite,0.0047901463996893046,Sion,0.6552,0.5569556992762843,0.49171993472580355,0.6213689415536859,58.0,0.0026678993376747324
"Fizz, Pantheon, Sion",5,4,7,Pantheon,0.004507902996901804,Sion,0.6579,0.5681693209412096,0.5064659248502762,0.6289892471121312,76.0,0.002561252184618542
"Fizz, Pantheon, Sion",5,4,7,Jayce,0.003596877959332903,Sion,0.6053000000000001,0.5289768151134269,0.4590624950134117,0.5984117809073957,38.0,0.0019026650472796012
"Fizz, Pantheon, Sion",5,4,7,Nasus,0.003503886567938303,Pantheon,0.5,0.4999816935609359,0.4311730668700382,0.5687906145285166,42.0,0.001751879140283208
"Fizz, Pantheon, Sion",5,4,7,Morgana,0.003282668765753603,Fizz,0.5154,0.5111150013490358,0.46779626044935857,0.5543634256299976,260.0,0.0016778212506365904
"Fizz, Pantheon, Sion",5,4,7,Cho'Gath,0.0029285023336843028,Pantheon,0.6364,0.5338240638019015,0.46261351860423106,0.6044539501331272,33.0,0.0015633050166207066
"Akshan, Pantheon, Sion",9,6,8,Ahri,0.06093079297319275,Akshan,0.5197999999999999,0.5190371683284543,0.5029109652953325,0.5351467108719405,2499.0,0.031625346248813246
"Akshan, Pantheon, Sion",9,6,8,Yasuo,0.045108816274074745,Sion,0.5809000000000001,0.5691203791639781,0.5379493354310545,0.6000624473456264,587.0,0.025672346621539645
"Akshan, Pantheon, Sion",9,6,8,Viktor,0.040172281082463436,Sion,0.5456,0.5401358089648538,0.5117263083509704,0.568435932356507,735.0,0.02169848754043988
"Akshan, Pantheon, Sion",9,6,8,Malzahar,0.03970587113499993,Sion,0.6137,0.6052129854370544,0.5831670787974179,0.6270802689347665,1240.0,0.02403050880899227
"Akshan, Pantheon, Sion",9,6,8,Sylas,0.03704798828017873,Pantheon,0.5878,0.5740985967014866,0.5418637525019687,0.6060703441524171,541.0,0.02126919808226373
"Akshan, Pantheon, Sion",9,6,8,Zed,0.036655317600110135,Sion,0.5699000000000001,0.5632467178740751,0.5380238668755344,0.5883326515812526,951.0,0.02064598733089385
"Akshan, Pantheon, Sion",9,6,8,Akali,0.03597168557431083,Pantheon,0.5597,0.5506642972551481,0.5187738028282107,0.5823803481449961,561.0,0.019808322957861023
"Akshan, Pantheon, Sion",9,6,8,Mel,0.03565021142827884,Sion,0.5624,0.5511924604769352,0.5164505102390287,0.5857252063083934,457.0,0.019650127753675965
"Akshan, Pantheon, Sion",9,6,8,Katarina,0.03539739108292474,Sion,0.5296,0.5248446235724765,0.4919127066718225,0.5576857748544647,523.0,0.01857813039836537
"Akshan, Pantheon, Sion",9,6,8,Xerath,0.03158111155952013,Sion,0.5593,0.5484542970487256,0.5133821439060924,0.5833248119887251,447.0,0.017320796340393994
"Akshan, Pantheon, Sion",9,6,8,Yone,0.02974961704619383,Akshan,0.584,0.5772072760595415,0.554041265409441,0.6002312902041076,1137.0,0.017171695419048044
"Akshan, Pantheon, Sion",9,6,8,Lissandra,0.028149148020863525,Sion,0.5171,0.5132942233014509,0.4745415067778254,0.5519796775101088,350.0,0.014448795069966717
"Akshan, Pantheon, Sion",9,6,8,Fizz,0.026836371112660223,Sion,0.5281,0.5240059686836287,0.4926443640657159,0.5552880481330844,587.0,0.01406241864084287
"Akshan, Pantheon, Sion",9,6,8,Veigar,0.025786585483244723,Akshan,0.5236999999999999,0.521442531385017,0.49608440255170455,0.5467542410181143,951.0,0.013446222410159258
"Akshan, Pantheon, Sion",9,6,8,Syndra,0.025510880537664624,Akshan,0.5183,0.5167242480530119,0.4926141162526667,0.5408016631282624,1063.0,0.013182090562994969
"Akshan, Pantheon, Sion",9,6,8,Twisted Fate,0.02379235603497782,Pantheon,0.5542,0.5386624655749367,0.4946986600369417,0.5823739613939727,249.0,0.012816049163637877
"Akshan, Pantheon, Sion",9,6,8,LeBlanc,0.02351338186079412,Akshan,0.5407,0.536850662084738,0.5116055277678899,0.5620165495261893,958.0,0.012623174619818591
"Akshan, Pantheon, Sion",9,6,8,Orianna,0.02343673661241812,Sion,0.5431,0.5334736617983324,0.4946568747499255,0.5721203317050277,348.0,0.01250288170122974
"Akshan, Pantheon, Sion",9,6,8,Lux,0.022536609003528222,Sion,0.5375,0.5268694064749373,0.4831256365818426,0.5704398173179139,253.0,0.011873849809646642
"Akshan, Pantheon, Sion",9,6,8,Diana,0.020140627684627016,Sion,0.5301,0.521868853785937,0.47890320452304824,0.5646984259902544,266.0,0.01051076628430561
"Akshan, Pantheon, Sion",9,6,8,Galio,0.01935601281973512,Sion,0.5836,0.5623211208286334,0.5210236269611233,0.6032575079516952,293.0,0.01088429482356685
"Akshan, Pantheon, Sion",9,6,8,Aurora,0.018871440491139816,Pantheon,0.5472,0.5320634630950414,0.4855453606561519,0.5783474634736858,212.0,0.01004080398130784
"Akshan, Pantheon, Sion",9,6,8,Vex,0.018509282611372618,Sion,0.5075,0.5049996693875513,0.45764645945276,0.5523150391858687,201.0,0.009347181599343923
"Akshan, Pantheon, Sion",9,6,8,Zoe,0.018373064752884517,Sion,0.5543,0.5391251410213768,0.49571937966183394,0.5822820017697066,258.0,0.009905381125893752
"Akshan, Pantheon, Sion",9,6,8,Anivia,0.018325479314319316,Sion,0.4877,0.49126802466759567,0.4470164410714489,0.5355774225510722,244.0,0.009002722023832536
"Akshan, Pantheon, Sion",9,6,8,Ryze,0.01811842816941722,Sion,0.5569,0.5437834112572647,0.5043814606010968,0.5829556630733053,334.0,0.009852500676585413
"Akshan, Pantheon, Sion",9,6,8,Hwei,0.01766618487923652,Akshan,0.5265,0.5232572133076442,0.49451552489761313,0.5519342035439132,718.0,0.009243958669686941
"Akshan, Pantheon, Sion",9,6,8,Aurelion Sol,0.016338514818505113,Akshan,0.5329,0.5281487741495713,0.49692995970289605,0.5592751474569837,593.0,0.00862916657281808
"Akshan, Pantheon, Sion",9,6,8,Ekko,0.016092232930358514,Pantheon,0.5729,0.5479253441289482,0.49990185708392526,0.5955749090702197,192.0,0.008817342266169882
"Akshan, Pantheon, Sion",9,6,8,Vladimir,0.015987980862662215,Sion,0.5476,0.5322367757601706,0.48556929874663696,0.5786673642070923,210.0,0.008509391385258648
"Akshan, Pantheon, Sion",9,6,8,Irelia,0.014251293978843713,Pantheon,0.6029,0.5695906164584237,0.5230686621723387,0.6155995392448387,209.0,0.008117403322739811
"Akshan, Pantheon, Sion",9,6,8,Akshan,0.013596358515232613,Pantheon,0.5115,0.5072934324293902,0.4576611991210828,0.5568650150887202,174.0,0.006897343379732919
"Akshan, Pantheon, Sion",9,6,8,Kassadin,0.013418730427764012,Pantheon,0.5836,0.5635458045219494,0.5234661147365332,0.6032785101574576,317.0,0.0075620692345774315
"Akshan, Pantheon, Sion",9,6,8,Talon,0.013378409941651513,Sion,0.5920000000000001,0.5614265796865546,0.5142171857905065,0.6081710699609497,201.0,0.007510994935186008
"Akshan, Pantheon, Sion",9,6,8,Annie,0.01262212839132521,Sion,0.5279,0.5184973080325014,0.47080563952249166,0.5660470903966579,197.0,0.006544539592542729
"Akshan, Pantheon, Sion",9,6,8,Azir,0.01252804725706271,Pantheon,0.5526,0.5280084134843593,0.47183997760617574,0.5838784724389209,114.0,0.006614914356258762
"Akshan, Pantheon, Sion",9,6,8,Naafiri,0.01218005603457831,Sion,0.53,0.5199913349521764,0.4725381969497393,0.5672926628966364,200.0,0.006333523597212688
"Akshan, Pantheon, Sion",9,6,8,Qiyana,0.01102565508984381,Sion,0.5806,0.5524090926071781,0.5039102013177338,0.6004904849312382,186.0,0.0060906721235803336
"Akshan, Pantheon, Sion",9,6,8,Cassiopeia,0.007161790127874006,Akshan,0.5771999999999999,0.5589863219001248,0.5192068213260171,0.5984490586269592,324.0,0.004003342721800915
"Akshan, Pantheon, Sion",9,6,8,Taliyah,0.006896619363350406,Akshan,0.58,0.5571354299590083,0.5133309717999583,0.6005680931951389,250.0,0.0038423509942638505
"Akshan, Pantheon, Sion",9,6,8,Vel'Koz,0.006465807682905106,Akshan,0.4739,0.48137106156347537,0.43749280142863456,0.5253708937649717,249.0,0.003112452708185306
"Akshan, Pantheon, Sion",9,6,8,Swain,0.006087303660119305,Pantheon,0.4714,0.4882082381508995,0.425386231456144,0.5511884795309023,70.0,0.002971871794996368
"Akshan, Pantheon, Sion",9,6,8,Brand,0.006072410507591305,Akshan,0.4805,0.48597022608329465,0.442496016259372,0.5295341909441649,256.0,0.0029510107072447207
"Akshan, Pantheon, Sion",9,6,8,Sion,0.005660487703523105,Akshan,0.5045000000000001,0.5030944114461271,0.45731304755295077,0.5488538851431459,222.0,0.002847759729701996
"Akshan, Pantheon, Sion",9,6,8,Smolder,0.0056009150934109055,Akshan,0.5705,0.5421763071712968,0.4901396394509464,0.5938269584557362,149.0,0.0030366834621255038
"Akshan, Pantheon, Sion",9,6,8,Ziggs,0.005131599164966304,Sion,0.5345,0.5126481043395753,0.447325979446466,0.5777875691978618,58.0,0.0026307045841505233
"Akshan, Pantheon, Sion",9,6,8,Malphite,0.0047901463996893046,Sion,0.6552,0.5569556992762843,0.49171993472580355,0.6213689415536859,58.0,0.0026678993376747324
"Akshan, Pantheon, Sion",9,6,8,Pantheon,0.004507902996901804,Sion,0.6579,0.5681693209412096,0.5064659248502762,0.6289892471121312,76.0,0.002561252184618542
"Akshan, Pantheon, Sion",9,6,8,Jayce,0.003596877959332903,Akshan,0.5864,0.5534129789528738,0.5027451370521309,0.6036162688732294,162.0,0.0019905589464043554
"Akshan, Pantheon, Sion",9,6,8,Nasus,0.003503886567938303,Akshan,0.5,0.499988184025695,0.4446478780101287,0.5553286124772736,120.0,0.0017519018821354972
