champion,enemy_champion,games,wins,losses,raw_winrate,prior_mean,prior_strength,posterior_alpha,posterior_beta,posterior_mean,posterior_sd,posterior_lower_5,posterior_upper_95
Lux,Vel'Koz,483.0,218.99220000000003,264.0078,0.4534,0.49997400485652904,100.0,268.98960048565294,314.01039951434706,0.4613886800783069,0.020628363817591852,0.42752934545824023,0.49539876154323387
Lux,Brand,481.0,256.9983,224.00170000000003,0.5343,0.49997400485652904,100.0,306.9957004856529,274.0042995143471,0.5283919113350308,0.020692225882616468,0.494296440762511,0.5623761517732536
Lux,Ziggs,473.0,237.0203,235.9797,0.5011,0.49997400485652904,100.0,287.0177004856529,285.9822995143471,0.5009034912489579,0.02086956270665926,0.4665699619491903,0.535233431499349
Lux,Cassiopeia,389.0,199.01239999999999,189.98760000000001,0.5115999999999999,0.49997400485652904,100.0,249.00980048565287,239.9901995143471,0.5092224958806807,0.02258385487826903,0.47204838852587333,0.5463536674241699
Lux,Taliyah,335.0,159.99599999999998,175.00400000000002,0.47759999999999997,0.49997400485652904,100.0,209.9934004856529,225.0065995143471,0.4827434493923055,0.023931391396592262,0.4434184672792499,0.5221587556505501
Lux,Swain,330.0,171.006,158.994,0.5182,0.49997400485652904,100.0,221.0034004856529,208.99659951434708,0.5139613964782626,0.024074761717607397,0.4743183333390796,0.5535305321449849
Lux,Smolder,297.0,167.00310000000002,129.99689999999998,0.5623,0.49997400485652904,100.0,217.00050048565294,179.99949951434706,0.5466007568908134,0.024953643929692064,0.5054149660870648,0.5875192525348508
Lux,Morgana,278.0,128.992,149.008,0.46399999999999997,0.49997400485652904,100.0,178.98940048565288,199.0105995143471,0.4735169325017272,0.0256472234676316,0.43140285731452777,0.5157905574038599
Lux,Sion,253.0,117.0125,135.9875,0.4625,0.49997400485652904,100.0,167.0099004856529,185.9900995143471,0.4731158653984502,0.02653625828355075,0.429545571581312,0.5168596132899435
Lux,Jayce,199.0,111.99719999999999,87.00280000000001,0.5628,0.49997400485652904,100.0,161.99460048565288,137.0053995143471,0.5417879614904778,0.028766517937495222,0.4943011945367122,0.5889563373822477
Lux,Malphite,198.0,93.0006,104.9994,0.4697,0.49997400485652904,100.0,142.9980004856529,155.0019995143471,0.4798590620323923,0.02889227730181371,0.43240112764833977,0.5274709708552708
Lux,Pantheon,193.0,100.9969,92.0031,0.5233,0.49997400485652904,100.0,150.9943004856529,142.0056995143471,0.5153389095073477,0.02914686701259822,0.46732524661599684,0.5632333039390374
Lux,Cho'Gath,171.0,93.0069,77.9931,0.5439,0.49997400485652904,100.0,143.0043004856529,127.99569951434708,0.5276911457035162,0.030270423371086232,0.47777139210598296,0.5773780719073893
Lux,Nasus,152.0,87.0048,64.9952,0.5724,0.49997400485652904,100.0,137.0022004856529,114.9977995143471,0.5436595257367178,0.03131466247966273,0.4919401758720846,0.5949840513790761
Vex,Ahri,3451.0,1714.1117000000002,1736.8882999999998,0.49670000000000003,0.49997400485652904,100.0,1764.109100485653,1786.890899514347,0.49679219951722137,0.008389278033772965,0.4829938069569751,0.510592646663062
Vex,Yasuo,3220.0,1680.8400000000001,1539.1599999999999,0.522,0.49997400485652904,100.0,1730.837400485653,1589.162599514347,0.5213365664113413,0.008668416732027867,0.5070706694279127,0.5355878463844524
Vex,Katarina,2549.0,1372.8914,1176.1086,0.5386,0.49997400485652904,100.0,1422.8888004856528,1226.1111995143472,0.5371418650379965,0.009686023423420797,0.5211934029422339,0.5530584358800248
Vex,Akali,2361.0,1260.0656999999999,1100.9343000000001,0.5337,0.49997400485652904,100.0,1310.0631004856527,1150.9368995143473,0.5323295816682864,0.010055790717257925,0.5157738577203888,0.5488554253053985
Vex,LeBlanc,2154.0,1195.9008000000001,958.0991999999999,0.5552,0.49997400485652904,100.0,1245.898200485653,1008.101799514347,0.5527498671187457,0.010470472716155569,0.5355003363294597,0.5699461659387273
Vex,Sylas,2057.0,1150.0686999999998,906.9313000000002,0.5590999999999999,0.49997400485652904,100.0,1200.0661004856527,956.9338995143473,0.5563588782965474,0.01069467739471345,0.5387374348616174,0.5739208895249771
Vex,Zed,1949.0,990.092,958.908,0.508,0.49997400485652904,100.0,1040.089400485653,1008.9105995143472,0.5076082969671317,0.011041874041569344,0.48944115788359616,0.525766989849275
Vex,Viktor,1788.0,860.922,927.078,0.48150000000000004,0.49997400485652904,100.0,910.9194004856529,977.0805995143471,0.48247849601994325,0.011497070699683407,0.46357732386669565,0.5014007785034582
Vex,Mel,1616.0,770.9936,845.0064,0.4771,0.49997400485652904,100.0,820.9910004856529,895.0089995143471,0.4784329839659982,0.012055367894046095,0.4586171261706819,0.4982774315411445
Vex,Yone,1615.0,897.94,717.06,0.556,0.49997400485652904,100.0,947.9374004856529,767.0625995143471,0.5527331781257452,0.012002797166339719,0.5329545787392577,0.5724418323922609
Vex,Malzahar,1565.0,777.9615,787.0385,0.4971,0.49997400485652904,100.0,827.9589004856529,837.0410995143471,0.49727261290429603,0.01224971669220941,0.47712459799781265,0.5174243540854027
Vex,Xerath,1432.0,695.952,736.048,0.486,0.49997400485652904,100.0,745.9494004856529,786.0505995143471,0.4869121413091729,0.012765860476612708,0.46592288633734674,0.5079208303759697
Vex,Veigar,1387.0,630.9463000000001,756.0536999999999,0.4549,0.49997400485652904,100.0,680.9437004856529,806.0562995143471,0.4579312040925709,0.012915935196360038,0.43671756219920754,0.47920920476838313
Vex,Syndra,1364.0,669.9968,694.0032,0.4912,0.49997400485652904,100.0,719.9942004856529,744.0057995143471,0.4917993172716208,0.013061491450433721,0.47032037366763496,0.5132910038423073
Vex,Fizz,1284.0,650.988,633.012,0.507,0.49997400485652904,100.0,700.9854004856529,683.0145995143471,0.5064923413913677,0.013434097721499571,0.48438871274373896,0.5285852982771123
Vex,Lux,1241.0,593.9426,647.0574,0.47859999999999997,0.49997400485652904,100.0,643.9400004856528,697.0599995143472,0.4801938855224853,0.013638064712881547,0.4577768528094256,0.5026445188099666
Vex,Lissandra,1098.0,539.9964,558.0036,0.4918,0.49997400485652904,100.0,589.9938004856529,608.0061995143471,0.49248230424511924,0.014438142314832854,0.46873936273520317,0.516239522363797
Vex,Orianna,1057.0,533.0450999999999,523.9549000000001,0.5043,0.49997400485652904,100.0,583.0425004856528,573.9574995143472,0.5039261024076515,0.014692724508116354,0.4797533328733764,0.5280911516746958
Vex,Diana,1051.0,530.0192999999999,520.9807000000001,0.5043,0.49997400485652904,100.0,580.0167004856528,570.9832995143472,0.5039241533324524,0.014730937570952202,0.47968849878190567,0.5281520512048997
Vex,Twisted Fate,1025.0,529.0025,495.99749999999995,0.5161,0.49997400485652904,100.0,578.9999004856529,546.0000995143471,0.5146665782094693,0.01489408704910477,0.49015156995356024,0.5391519254484063
Vex,Aurora,938.0,467.03020000000004,470.96979999999996,0.49790000000000006,0.49997400485652904,100.0,517.0276004856529,520.9723995143471,0.49809980778964635,0.015511689195672444,0.47258563440391843,0.5236181462947025
Vex,Ekko,896.0,445.0432,450.9568,0.49670000000000003,0.49997400485652904,100.0,495.04060048565293,500.95939951434707,0.4970287153470411,0.0158348792755906,0.47098413880663464,0.5230800795727075
Vex,Zoe,886.0,449.0248,436.9752,0.5068,0.49997400485652904,100.0,499.02220048565295,486.97779951434705,0.5061077084032991,0.015913987905035027,0.4799225413405972,0.5322787812628575
Vex,Akshan,833.0,431.99379999999996,401.00620000000004,0.5186,0.49997400485652904,100.0,481.9912004856529,451.0087995143471,0.5166036446791563,0.016351476728502224,0.4896855208434644,0.5434812760401245
Vex,Talon,830.0,472.02099999999996,357.97900000000004,0.5687,0.49997400485652904,100.0,522.0184004856528,407.9815995143471,0.5613101080490891,0.01626317760831047,0.5344826668351368,0.5879875458854207
Vex,Anivia,829.0,373.9619,455.0381,0.4511,0.49997400485652904,100.0,423.95930048565293,505.04069951434707,0.4563609262493573,0.016333079806311476,0.4295468349862955,0.4832819015263419
Vex,Hwei,822.0,396.0396,425.9604,0.4818,0.49997400485652904,100.0,446.0370004856529,475.9629995143471,0.4837711502013589,0.016449029070135925,0.4567328006413416,0.5108495506677145
Vex,Irelia,784.0,438.96160000000003,345.03839999999997,0.5599000000000001,0.49997400485652904,100.0,488.95900048565295,395.04099951434705,0.553121041273363,0.01671219166516305,0.5255614621330744,0.5805438854302741
Vex,Galio,782.0,424.0004,357.9996,0.5422,0.49997400485652904,100.0,473.99780048565293,408.00219951434707,0.5374124722059557,0.016779170165481153,0.5097627315152309,0.5649656935516656
Vex,Ryze,756.0,399.01680000000005,356.98319999999995,0.5278,0.49997400485652904,100.0,449.01420048565296,406.98579951434704,0.5245492996327722,0.017059075469617636,0.4964546314303893,0.552578708855501
Vex,Aurelion Sol,721.0,351.9922,369.0078,0.4882,0.49997400485652904,100.0,401.98960048565294,419.01039951434706,0.4896341053418428,0.017435754446653857,0.4609666633711807,0.5183302782924661
Vex,Vladimir,662.0,324.97580000000005,337.02419999999995,0.49090000000000006,0.49997400485652904,100.0,374.97320048565297,387.02679951434703,0.49209081428563384,0.01809895056374703,0.46232965371917406,0.5218755951671126
Vex,Naafiri,639.0,329.0211,309.9789,0.5149,0.49997400485652904,100.0,379.0185004856529,359.9814995143471,0.5128802442295709,0.018374265909535167,0.48263446365096996,0.5430863606682387
Vex,Qiyana,631.0,339.98280000000005,291.01719999999995,0.5388000000000001,0.49997400485652904,100.0,389.980200485653,341.019799514347,0.5334886463552024,0.018439033739682153,0.503104069429186,0.5637689671597403
Vex,Annie,614.0,307.0,307.0,0.5,0.49997400485652904,100.0,356.9974004856529,357.0025995143471,0.4999963592236035,0.018698939799673426,0.46923620450431386,0.5307565255473641
Vex,Azir,536.0,286.0096,249.99040000000002,0.5336,0.49997400485652904,100.0,336.0070004856529,299.9929995143471,0.5283128938453662,0.019778934453194622,0.49572513385464545,0.5607993335583668
Vex,Kassadin,508.0,261.97560000000004,246.02439999999996,0.5157,0.49997400485652904,100.0,311.97300048565296,296.02699951434704,0.5131134876408766,0.020254052948092283,0.47977001815690196,0.546407866206831
Vex,Vel'Koz,365.0,173.9955,191.0045,0.47669999999999996,0.49997400485652904,100.0,223.9929004856529,241.0070995143471,0.4817051623347374,0.02314654280930912,0.4436713854108998,0.5198285128743079
Vex,Cassiopeia,334.0,153.0054,180.9946,0.4581,0.49997400485652904,100.0,203.00280048565293,230.99719951434707,0.4677483882157902,0.02392324092608762,0.4284763671117791,0.5071896097275674
Vex,Taliyah,301.0,167.9881,133.0119,0.5581,0.49997400485652904,100.0,217.9855004856529,183.01449951434708,0.543604739365718,0.02484272052226532,0.5026112894433337,0.5843505768974451
Vex,Brand,288.0,138.9888,149.0112,0.4826,0.49997400485652904,100.0,188.9862004856529,199.01379951434708,0.4870778363032291,0.025342538574539858,0.4454232515118434,0.5288082627319668
Vex,Swain,241.0,101.9912,139.0088,0.4232,0.49997400485652904,100.0,151.9886004856529,189.0113995143471,0.44571437092566835,0.0268770794368109,0.40167818321671833,0.49011314739358414
Vex,Ziggs,226.0,118.98899999999999,107.01100000000001,0.5265,0.49997400485652904,100.0,168.9864004856529,157.0135995143471,0.5183631916737819,0.027631409309014615,0.47283945041746317,0.5637586263957375
Vex,Sion,201.0,98.99249999999999,102.00750000000001,0.49249999999999994,0.49997400485652904,100.0,148.9899004856529,152.0100995143471,0.4949830580918701,0.02877031849213196,0.44766777008965436,0.5423363169580915
Vex,Pantheon,186.0,103.00680000000001,82.99319999999999,0.5538000000000001,0.49997400485652904,100.0,153.00420048565292,132.99579951434708,0.5349797219778074,0.029441752514349762,0.48640124252033073,0.5832795462191469
Vex,Smolder,185.0,104.007,80.993,0.5622,0.49997400485652904,100.0,154.00440048565292,130.99559951434708,0.540366317493519,0.02946911150525469,0.49172089801561053,0.5886890410849588
Vex,Jayce,163.0,80.0004,82.9996,0.4908,0.49997400485652904,100.0,129.9978004856529,133.0021995143471,0.49428821477434565,0.030770864780735412,0.4436855932989727,0.5449403249108412
Vex,Morgana,155.0,83.0025,71.9975,0.5355,0.49997400485652904,100.0,132.99990048565292,122.00009951434708,0.5215682371986389,0.031220912158868925,0.47010377222120847,0.5728399536156584
Vex,Malphite,142.0,68.0038,73.9962,0.4789,0.49997400485652904,100.0,118.0012004856529,123.9987995143471,0.4876082664696401,0.0320651628802263,0.4349085787280756,0.5404246574191822
Vex,Nasus,132.0,62.0004,69.9996,0.4697,0.49997400485652904,100.0,111.9978004856529,120.0021995143471,0.482749140024366,0.03273658738746691,0.4289705226661537,0.5366972418855775
Vex,Cho'Gath,105.0,54.0015,50.9985,0.5143,0.49997400485652904,100.0,103.99890048565291,101.00109951434709,0.5073117096861117,0.0348329257041942,0.4499561050258554,0.5645859930140873
Aurelion Sol,Malzahar,2608.0,1342.0768,1265.9232,0.5146000000000001,0.49997400485652904,100.0,1392.074200485653,1315.925799514347,0.5140598967819988,0.009602708168646812,0.4982585166918404,0.5298494676427901
Aurelion Sol,Ahri,2464.0,1201.9392,1262.0608,0.4878,0.49997400485652904,100.0,1251.936600485653,1312.063399514347,0.48827480518161187,0.009869766381408194,0.4720452216626666,0.5045147901772474
Aurelion Sol,Yasuo,2161.0,1144.0334,1016.9666,0.5294,0.49997400485652904,100.0,1194.030800485653,1066.969199514347,0.5280985406836147,0.010496314708651994,0.5108189566663728,0.5453498571427386
Aurelion Sol,Mel,2002.0,1160.9597999999999,841.0402000000001,0.5799,0.49997400485652904,100.0,1210.9572004856527,891.0427995143473,0.5760976215440784,0.010776093016118026,0.5583308287289552,0.593782066868047
Aurelion Sol,Viktor,1924.0,998.9408,925.0592,0.5192,0.49997400485652904,100.0,1048.938200485653,975.0617995143472,0.5182500990541764,0.011103707175055951,0.4999752145372736,0.5365044732710069
Aurelion Sol,Yone,1663.0,738.0394,924.9606,0.44380000000000003,0.49997400485652904,100.0,788.0368004856529,974.9631995143471,0.4469862736730873,0.011837657177394087,0.42754851136995176,0.466492438150747
Aurelion Sol,Sylas,1579.0,793.9212,785.0788,0.5028,0.49997400485652904,100.0,843.9186004856529,835.0813995143471,0.5026316858163508,0.012198581939194429,0.4825641452182099,0.5226956608812807
Aurelion Sol,Katarina,1536.0,768.0,768.0,0.5,0.49997400485652904,100.0,817.9974004856529,818.0025995143471,0.49999841105480003,0.012357928114869736,0.47967051835237046,0.5203263059666097
Aurelion Sol,Veigar,1418.0,740.0542,677.9458,0.5219,0.49997400485652904,100.0,790.0516004856529,727.9483995143471,0.5204555997929202,0.012818209573374893,0.49935518709393467,0.541525357847431
Aurelion Sol,Akali,1369.0,676.9705,692.0295,0.4945,0.49997400485652904,100.0,726.9679004856529,742.0320995143471,0.49487263477580185,0.01304032756270947,0.47342610553410075,0.5163271042558386
Aurelion Sol,Xerath,1315.0,676.9619999999999,638.0380000000001,0.5147999999999999,0.49997400485652904,100.0,726.9594004856527,688.0405995143473,0.5137522264916273,0.01328232322892776,0.491892568401504,0.5355897748385581
Aurelion Sol,Fizz,1290.0,587.982,702.018,0.4558,0.49997400485652904,100.0,637.9794004856528,752.0205995143472,0.45897798596090134,0.013361026683995882,0.43703351481571434,0.480989595642322
Aurelion Sol,Zed,1233.0,608.9787,624.0213,0.4939,0.49997400485652904,100.0,658.9761004856529,674.0238995143471,0.49435566428030975,0.013688769663423497,0.4718432221261768,0.5168777394005684
Aurelion Sol,Syndra,1219.0,634.9771000000001,584.0228999999999,0.5209,0.49997400485652904,100.0,684.9745004856529,634.0254995143471,0.5193134954402221,0.013751776438796435,0.49667593646894503,0.541917742834185
Aurelion Sol,Orianna,1145.0,662.0390000000001,482.9609999999999,0.5782,0.49997400485652904,100.0,712.036400485653,532.963599514347,0.571916787538677,0.014017530175576855,0.5487931246789165,0.5949090341395763
Aurelion Sol,Lux,1075.0,541.0475,533.9525,0.5033,0.49997400485652904,100.0,591.0449004856529,583.9550995143471,0.5030169365835344,0.014580030668600193,0.47903050584512424,0.5269975257559723
Aurelion Sol,Lissandra,1036.0,530.9499999999999,505.05000000000007,0.5125,0.49997400485652904,100.0,580.9474004856528,555.0525995143472,0.5113973595824408,0.014824392773513013,0.4870004247173746,0.5357714682437162
Aurelion Sol,Twisted Fate,1030.0,523.034,506.966,0.5078,0.49997400485652904,100.0,573.0314004856529,556.9685995143471,0.5071074340580999,0.014866023675826947,0.4826462645307486,0.5315542934650618
Aurelion Sol,Anivia,1002.0,542.9838,459.0162,0.5418999999999999,0.49997400485652904,100.0,592.9812004856528,509.0187995143471,0.5380954632356196,0.015011290271417387,0.5133631853508009,0.5627490899232532
Aurelion Sol,LeBlanc,934.0,475.03239999999994,458.96760000000006,0.5085999999999999,0.49997400485652904,100.0,525.0298004856528,508.97019951434714,0.5077657644928943,0.015539872135642455,0.4821946002123157,0.5333198407513722
Aurelion Sol,Diana,894.0,461.03580000000005,432.96419999999995,0.5157,0.49997400485652904,100.0,511.03320048565297,482.96679951434703,0.5141179079332525,0.015844745643211776,0.4880375552120062,0.5401659443913174
Aurelion Sol,Aurora,894.0,502.9644,391.0356,0.5626,0.49997400485652904,100.0,552.9618004856529,441.03819951434707,0.5562995980740976,0.015750260594691715,0.5303265432096802,0.5821437820143762
Aurelion Sol,Ryze,845.0,477.0025,367.9975,0.5645,0.49997400485652904,100.0,526.9999004856529,418.0000995143471,0.5576718523657703,0.016147901160416357,0.5310396143642371,0.5841652293937192
Aurelion Sol,Hwei,780.0,396.00600000000003,383.99399999999997,0.5077,0.49997400485652904,100.0,446.00340048565295,433.99659951434705,0.5068220460064238,0.016843859957307646,0.4791052444899395,0.5345212074774119
Aurelion Sol,Zoe,776.0,385.9824,390.0176,0.49739999999999995,0.49997400485652904,100.0,435.9798004856529,440.0201995143471,0.4976938361708366,0.016883620746050217,0.4699234308423219,0.5254702318881543
Aurelion Sol,Vladimir,762.0,402.03119999999996,359.96880000000004,0.5276,0.49997400485652904,100.0,452.0286004856529,409.9713995143471,0.5243951281736112,0.01699992767080902,0.4963982041106252,0.5523276547557874
Aurelion Sol,Ekko,743.0,370.97990000000004,372.02009999999996,0.4993000000000001,0.49997400485652904,100.0,420.97730048565296,422.02269951434704,0.49937995312651595,0.017210696536938342,0.47106926080077766,0.5276923191474345
Aurelion Sol,Kassadin,731.0,363.0146,367.9854,0.4966,0.49997400485652904,100.0,413.0120004856529,417.9879995143471,0.49700601743159195,0.01733407036083837,0.4684956031990166,0.5255246301125251
Aurelion Sol,Vex,721.0,369.00780000000003,351.99219999999997,0.5118,0.49997400485652904,100.0,419.00520048565295,401.99479951434705,0.5103595621018915,0.017435759025336613,0.48166339038650097,0.539027020389159
Aurelion Sol,Galio,663.0,352.9812,310.0188,0.5324,0.49997400485652904,100.0,402.9786004856529,360.0213995143471,0.5281501972289029,0.018060673136150156,0.49839827210301035,0.5578181637867542
Aurelion Sol,Naafiri,646.0,281.01,364.99,0.435,0.49997400485652904,100.0,331.0074004856529,414.9925995143471,0.4437096521255401,0.018177740508145915,0.41389310860933043,0.47369791093576863
Aurelion Sol,Irelia,604.0,296.9868,307.0132,0.4917,0.49997400485652904,100.0,346.98420048565293,357.01579951434707,0.492875284780757,0.018829177540598593,0.4619123560420969,0.5238612453799569
Aurelion Sol,Akshan,593.0,276.9903,316.0097,0.46709999999999996,0.49997400485652904,100.0,326.9877004856529,366.0122995143471,0.4718437236445208,0.01894962319326825,0.4407173891113659,0.5030625239542839
Aurelion Sol,Azir,572.0,290.004,281.996,0.507,0.49997400485652904,100.0,340.00140048565294,331.99859951434706,0.5059544650084121,0.019272216848825355,0.47424097109430363,0.5376477927504686
Aurelion Sol,Talon,518.0,285.9878,232.0122,0.5521,0.49997400485652904,100.0,335.9852004856529,282.0147995143471,0.543665372954131,0.020019914770216866,0.5106514507724238,0.5765184796259479
Aurelion Sol,Qiyana,496.0,247.008,248.992,0.498,0.49997400485652904,100.0,297.0054004856529,298.9945995143471,0.49833120886854515,0.020463523749544542,0.46467078338788587,0.5319980074397586
Aurelion Sol,Annie,492.0,264.9912,227.0088,0.5386,0.49997400485652904,100.0,314.9886004856529,277.0113995143471,0.5320753386581974,0.020490246626861656,0.4983061886938461,0.565721165105772
Aurelion Sol,Cassiopeia,356.0,202.99120000000002,153.00879999999998,0.5702,0.49997400485652904,100.0,252.9886004856529,203.01139951434706,0.5547995624685371,0.023248115048093734,0.5164174164213996,0.5929081032812833
Aurelion Sol,Swain,326.0,160.0008,165.9992,0.4908,0.49997400485652904,100.0,209.9982004856529,216.00179951434708,0.4929535222667908,0.024194292935718956,0.45316952238675895,0.5327751849951448
Aurelion Sol,Brand,323.0,165.9897,157.0103,0.5139,0.49997400485652904,100.0,215.9871004856529,207.01289951434708,0.5106078025665552,0.02427668122370768,0.4706408453225296,0.5505176593560982
Aurelion Sol,Vel'Koz,316.0,170.98760000000001,145.01239999999999,0.5411,0.49997400485652904,100.0,220.9850004856529,195.01499951434707,0.5312139434751272,0.024437346587384855,0.49092584055338906,0.5713311950904527
Aurelion Sol,Taliyah,307.0,160.0084,146.9916,0.5212,0.49997400485652904,100.0,210.0058004856529,196.9941995143471,0.5159847677780169,0.02474103557198491,0.475237478511311,0.5566426260685351
Aurelion Sol,Sion,273.0,147.0105,125.98949999999999,0.5385,0.49997400485652904,100.0,197.0079004856529,175.99209951434707,0.5281713149749407,0.02581331461210648,0.48561813374402624,0.5705524971760159
Aurelion Sol,Smolder,255.0,158.9925,96.0075,0.6235,0.49997400485652904,100.0,208.98990048565292,146.01009951434708,0.5887039450300082,0.026079589189487877,0.5455154462882463,0.6313233732369116
Aurelion Sol,Ziggs,224.0,122.99839999999998,101.00160000000002,0.5490999999999999,0.49997400485652904,100.0,172.99580048565286,151.0041995143471,0.5339376558199163,0.02767104765843222,0.48829371677432415,0.5793430014331269
Aurelion Sol,Cho'Gath,160.0,90.0,70.0,0.5625,0.49997400485652904,100.0,139.99740048565292,120.00259951434708,0.5384515403294343,0.030857569166899957,0.4875134024659096,0.5890526718718563
Aurelion Sol,Pantheon,150.0,73.99499999999999,76.00500000000001,0.49329999999999996,0.49997400485652904,100.0,123.9924004856529,126.0075995143471,0.4959696019426116,0.031558694819197305,0.4440636656905639,0.5479122785633785
Aurelion Sol,Nasus,149.0,87.0011,61.998900000000006,0.5839,0.49997400485652904,100.0,136.9985004856529,112.0014995143471,0.5501947810668791,0.03146302489930986,0.49819912502363933,0.6017310332346308
Aurelion Sol,Morgana,146.0,68.0068,77.9932,0.4658,0.49997400485652904,100.0,118.0042004856529,127.99579951434708,0.47969187189289797,0.03178798565679399,0.42748430231881085,0.5320875830819797
Aurelion Sol,Malphite,133.0,74.9987,58.0013,0.5639,0.49997400485652904,100.0,124.9961004856529,108.0038995143471,0.5364639505822013,0.0325989866857838,0.4826491648162221,0.5899220314859474
Aurelion Sol,Jayce,128.0,69.00479999999999,58.99520000000001,0.5390999999999999,0.49997400485652904,100.0,119.00220048565289,108.9977995143471,0.521939475814267,0.03300910681547499,0.4675178562624034,0.5761417563576752
Anivia,Ahri,3097.0,1568.9401999999998,1528.0598000000002,0.5065999999999999,0.49997400485652904,100.0,1618.9376004856526,1578.0623995143474,0.5063927433486558,0.008840875504436907,0.4918481894228216,0.5209327492844857
Anivia,Viktor,2343.0,1159.0820999999999,1183.9179000000001,0.4946999999999999,0.49997400485652904,100.0,1209.0795004856527,1233.9204995143473,0.49491588231095074,0.010113394558082286,0.47828269582172145,0.5115538023791318
Anivia,Yasuo,2299.0,1238.0114999999998,1060.9885000000002,0.5385,0.49997400485652904,100.0,1288.0089004856527,1110.9910995143473,0.5368940810694676,0.010178384506353803,0.5201341440873481,0.5536190375932497
Anivia,Xerath,2073.0,991.1013,1081.8987,0.4781,0.49997400485652904,100.0,1041.098700485653,1131.901299514347,0.47910662700674317,0.010714224331222627,0.46149364306559,0.4967414814208811
Anivia,Malzahar,2028.0,1055.9796000000001,972.0203999999999,0.5207,0.49997400485652904,100.0,1105.977000485653,1022.022999514347,0.5197260340628068,0.01082789231724672,0.5019045854980846,0.5375263973274252
Anivia,Mel,1813.0,973.0371000000001,839.9628999999999,0.5367000000000001,0.49997400485652904,100.0,1023.034500485653,889.965499514347,0.534780188439965,0.01140107463660446,0.5160057149743693,0.5535133056893545
Anivia,Zed,1752.0,942.0504000000001,809.9495999999999,0.5377000000000001,0.49997400485652904,100.0,992.0478004856529,859.9521995143471,0.5356629592255145,0.011585766276577359,0.5165834383644408,0.5546986770473724
Anivia,Katarina,1614.0,828.9504,785.0496,0.5136,0.49997400485652904,100.0,878.9478004856528,835.0521995143472,0.5128050177862619,0.012069672170723716,0.4929428307834623,0.5326502103189759
Anivia,Sylas,1612.0,861.9363999999999,750.0636000000001,0.5347,0.49997400485652904,100.0,911.9338004856528,800.0661995143472,0.5326716124332084,0.012054860143889746,0.5128206006426858,0.5524792127002811
Anivia,Yone,1486.0,811.9504,674.0496,0.5464,0.49997400485652904,100.0,861.9478004856528,724.0521995143472,0.5434727619707773,0.012503562667258453,0.5228741511975081,0.5640090189444091
Anivia,Akali,1458.0,745.038,712.962,0.511,0.49997400485652904,100.0,795.0354004856529,762.9645995143471,0.5102922981294306,0.01266061832288017,0.4894589431803524,0.5311106252282847
Anivia,Veigar,1398.0,683.0627999999999,714.9372000000001,0.4885999999999999,0.49997400485652904,100.0,733.0602004856528,764.9397995143472,0.48935927936291906,0.012911325193606287,0.4681290829025414,0.5106056349244839
Anivia,Syndra,1360.0,691.9680000000001,668.0319999999999,0.5088,0.49997400485652904,100.0,741.9654004856529,718.0345995143471,0.5081954797846938,0.01307936166830427,0.4866743815094842,0.5297038082750355
Anivia,Fizz,1303.0,668.0481000000001,634.9518999999999,0.5127,0.49997400485652904,100.0,718.045500485653,684.954499514347,0.5117929440382416,0.013340300702852583,0.4898393993325576,0.5337273667525901
Anivia,Orianna,1261.0,658.9985999999999,602.0014000000001,0.5226,0.49997400485652904,100.0,708.9960004856528,652.0039995143472,0.5209375462789513,0.013536311614548121,0.4986536114041127,0.5431864833109513
Anivia,Twisted Fate,1256.0,639.0528,616.9472,0.5088,0.49997400485652904,100.0,689.0502004856529,666.9497995143471,0.5081491154023989,0.013571329393861804,0.4858182253047963,0.5304663337177267
Anivia,Lissandra,1226.0,602.9468,623.0532,0.49180000000000007,0.49997400485652904,100.0,652.9442004856529,673.0557995143471,0.4924164407885769,0.013724122450019345,0.46984752858050227,0.5149983639111351
Anivia,LeBlanc,1212.0,609.9996,602.0004,0.5033,0.49997400485652904,100.0,659.9970004856528,652.0029995143472,0.5030464942726013,0.013798426979474162,0.48034619361548186,0.5257415123422915
Anivia,Ryze,1197.0,675.9458999999999,521.0541000000001,0.5647,0.49997400485652904,100.0,725.9433004856528,571.0566995143472,0.55970956089873,0.013778871309318772,0.5369918086029111,0.5823225798240751
Anivia,Lux,1123.0,585.9814,537.0186,0.5218,0.49997400485652904,100.0,635.9788004856529,587.0211995143471,0.5200153724330767,0.014280093349389978,0.49650670107080513,0.5434868106052071
Anivia,Aurora,1054.0,524.9974000000001,529.0025999999999,0.4981000000000001,0.49997400485652904,100.0,574.994800485653,579.005199514347,0.4982623921019523,0.014712158317321528,0.47406322331227174,0.5224649866014486
Anivia,Hwei,1048.0,522.952,525.048,0.499,0.49997400485652904,100.0,572.9494004856529,575.0505995143471,0.4990848436286175,0.01475058561150527,0.4748216494549385,0.5233498514756798
Anivia,Aurelion Sol,1002.0,459.0162,542.9838,0.4581,0.49997400485652904,100.0,509.01360048565294,592.9863995143471,0.46189981895249815,0.015011279415978383,0.43724621500730554,0.4866320838351616
Anivia,Vladimir,930.0,530.0070000000001,399.99299999999994,0.5699000000000001,0.49997400485652904,100.0,580.0044004856529,449.995599514347,0.5631110684326728,0.015447322741027239,0.5376311645736889,0.588451561675391
