champion,champion_key,enemy_champion,enemy_key,matchup_games,champion_recorded_matchup_games,champion_summary_total_games,recorded_matchup_coverage,conditional_enemy_frequency,general_enemy_frequency,frequency_delta,expected_matchup_games,enrichment_ratio,enrichment_z,raw_winrate,posterior_mean,posterior_lower_5,posterior_upper_95,posterior_interval_width,champion_matchup_baseline,matchup_advantage,selection_component,best_pool_selected,best_pool_enemy_frequency,best_pool_value,best_alternative_value,best_pool_marginal_lift,best_pool_weighted_value,best_pool_matchup_games,best_pool_posterior_mean,best_pool_posterior_lower_5,best_pool_posterior_upper_95
Pantheon,pantheon,Qiyana,qiyana,155.0,12410.0,16143.0,0.7687542588118689,0.01248992747784045,0.011075582742481075,0.0014143447353593755,137.44798183419016,1.1276993516498748,1.5054846298359972,0.5097,0.5058858842574624,0.4544470316412087,0.5572721364969426,0.10282510485573393,0.5193658277630909,-0.013479943505628533,-1.906528713012752e-05,False,,,,,,,,,
Pantheon,pantheon,Ekko,ekko,192.0,12410.0,16143.0,0.7687542588118689,0.015471394037066882,0.01616510364954553,-0.0006937096124786466,200.60893629086002,0.9570859780723924,-0.612792222925336,0.5729,0.5479253441289482,0.49990185708392526,0.5955749090702197,0.09567305198629444,0.5193658277630909,0.028559516365857296,-1.981201103073643e-05,True,0.016092232930358514,0.5479253441289482,0.49464347195518654,0.0008574242979857607,0.008817342266169882,192.0,0.5479253441289482,0.49990185708392526,0.5955749090702197
Pantheon,pantheon,Jayce,jayce,49.0,12410.0,16143.0,0.7687542588118689,0.00394842868654311,0.003613165760091121,0.00033526292645198914,44.83938708273081,1.0927892459723558,0.6224629249339942,0.36729999999999996,0.4563429562795496,0.3897529594266179,0.5236016464929404,0.13384868706632247,0.5193658277630909,-0.0630228714835413,-2.112923232697967e-05,False,,,,,,,,,
Pantheon,pantheon,Aurora,aurora,212.0,12410.0,16143.0,0.7687542588118689,0.017082997582594683,0.01895689634096722,-0.0018738987583725372,235.2550835914032,0.9011494959582119,-1.5307502954685401,0.5472,0.5320634630950414,0.4855453606561519,0.5783474634736858,0.09280210281753393,0.5193658277630909,0.012697635331950452,-2.379408308280921e-05,True,0.018871440491139816,0.5320634630950414,0.5061333710593555,0.0004893381887812241,0.01004080398130784,212.0,0.5320634630950414,0.4855453606561519,0.5783474634736858
Pantheon,pantheon,Azir,azir,114.0,12410.0,16143.0,0.7687542588118689,0.009186140209508462,0.012584778216500217,-0.003398638006991755,156.17709766676768,0.7299405719732338,-3.3963943398499157,0.5526,0.5280084134843593,0.47183997760617574,0.5838784724389209,0.11203849483274514,0.5193658277630909,0.008642585721268414,-2.9373020310987082e-05,False,,,,,,,,,
Pantheon,pantheon,Sion,sion,76.0,12410.0,16143.0,0.7687542588118689,0.0061240934730056405,0.005686120181731075,0.0004379732912745656,70.56475145528263,1.077024979648114,0.6488790452871258,0.3421,0.43180113912302787,0.37098191004577696,0.49350422093734125,0.12252231089156429,0.5193658277630909,-0.08756468864006306,-3.8350994883120985e-05,False,,,,,,,,,
Pantheon,pantheon,Xerath,xerath,236.0,12410.0,16143.0,0.7687542588118689,0.019016921837228043,0.03172412081883342,-0.012707198981605376,393.6963393617227,0.5994467725623592,-8.076837906031596,0.5339,0.5238029776358718,0.47896318457618925,0.5684814133650335,0.0895182287888443,0.5193658277630909,0.004437149872780877,-5.638374634463158e-05,False,,,,,,,,,
Pantheon,pantheon,Fizz,fizz,463.0,12410.0,16143.0,0.7687542588118689,0.037308622078968574,0.026957894686909508,0.010350727392059066,334.547473064547,1.3839590410257547,7.119474823203856,0.5162,0.5133179404718524,0.47866843649265817,0.5479135993863418,0.0692451628936836,0.5193658277630909,-0.006047887291238507,-6.260003264950833e-05,False,,,,,,,,,
Pantheon,pantheon,Twisted Fate,twistedfate,249.0,12410.0,16143.0,0.7687542588118689,0.02006446414182111,0.02390009534641617,-0.0038356312045950587,296.60018324902467,0.8395139789611671,-2.7975366314563597,0.5542,0.5386624655749367,0.4946986600369417,0.5823739613939727,0.087675301357031,0.5193658277630909,0.019296637811845763,-7.401478613488452e-05,True,0.02379235603497782,0.5386624655749367,0.5297861124886674,0.00021118935292069405,0.012816049163637877,249.0,0.5386624655749367,0.4946986600369417,0.5823739613939727
Pantheon,pantheon,Mel,mel,354.0,12410.0,16143.0,0.7687542588118689,0.028525382755842064,0.035811646858476154,-0.007286264102634089,444.42253751368906,0.7965392618935221,-4.368151700544459,0.5537,0.5418660803648743,0.5033346836732571,0.5801875241406081,0.07685284046735108,0.5193658277630909,0.022500252601783344,-0.00016394278283257324,False,,,,,,,,,
Pantheon,pantheon,Katarina,katarina,671.0,12410.0,16143.0,0.7687542588118689,0.0540692989524577,0.0355576816626547,0.018511617289802995,441.27082943354486,1.5206081055966385,11.135902142693386,0.48580000000000007,0.48763839232899214,0.458063104491064,0.5172501661316999,0.05918706164063592,0.5193658277630909,-0.03172743543409878,-0.0005873261423429713,False,,,,,,,,,
Qiyana,qiyana,Malzahar,malzahar,997.0,30353.0,36993.0,0.8205065823263861,0.032846835568148124,0.04014853503465454,-0.007301699466506419,1218.6284839068694,0.8181328544066703,-6.480192349103065,0.4754,0.4776401098319534,0.4528668201466647,0.502459773885569,0.049592953738904266,0.4953660780358847,-0.017725968203931353,0.0001294296925779553,False,,,,,,,,,
Qiyana,qiyana,Xerath,xerath,815.0,30353.0,36993.0,0.8205065823263861,0.02685072315751326,0.031933195964137094,-0.005082472806623835,969.2682970994532,0.8408404591782245,-5.036188970308461,0.47119999999999995,0.4743446999843201,0.44723651732666303,0.5015166815594514,0.054280164232788364,0.4953660780358847,-0.02102137805156462,0.00010684058230483632,False,,,,,,,,,
Qiyana,qiyana,Akali,akali,1316.0,30353.0,36993.0,0.8205065823263861,0.043356505123052086,0.036372718624545004,0.006983786498507082,1104.0211284108145,1.1920061728296079,6.499041947805296,0.5106,0.5098495766141616,0.4879967440126037,0.531686585031188,0.04368984101858436,0.4953660780358847,0.01448349857827691,0.0001011496618221168,False,,,,,,,,,
Qiyana,qiyana,Zed,zed,1396.0,30353.0,36993.0,0.8205065823263861,0.04599215892992455,0.037063972173555323,0.008928186756369229,1125.0027473839248,1.2408858584979021,8.233592681455477,0.49860000000000004,0.4986918452444204,0.4774356354574782,0.5199500442647527,0.04251440880727447,0.4953660780358847,0.003325767208535668,2.9693070746015212e-05,False,,,,,,,,,
Qiyana,qiyana,Ryze,ryze,580.0,30353.0,36993.0,0.8205065823263861,0.019108490099825386,0.018320422832670342,0.0007880672671550445,556.0797942400429,1.0430157794038304,1.0237913966771484,0.5293,0.5249873536553719,0.4934661353656336,0.5564249429412618,0.06295880757562816,0.4953660780358847,0.02962127561948713,2.3343557727095572e-05,False,,,,,,,,,
Qiyana,qiyana,Vel'Koz,velkoz,180.0,30353.0,36993.0,0.8205065823263861,0.005930221065463051,0.00653789222762143,-0.0006076711621583793,198.44464278499328,0.9070539646415282,-1.3136355882570387,0.44439999999999996,0.4642478588773317,0.4154449015310477,0.513341739323365,0.09789683779231734,0.4953660780358847,-0.031118219158553007,1.890964440037705e-05,False,,,,,,,,,
Qiyana,qiyana,Hwei,hwei,509.0,30353.0,36993.0,0.8205065823263861,0.016769347346226073,0.01786313767405302,-0.0010937903278269469,542.1998178205313,0.9387682977209696,-1.4386992297901173,0.4813,0.48436633905690135,0.4511087928668667,0.517682314353,0.06657352148613332,0.4953660780358847,-0.010999738978983375,1.2031408103833073e-05,False,,,,,,,,,
Qiyana,qiyana,Talon,talon,457.0,30353.0,36993.0,0.8205065823263861,0.015056172371758969,0.013527560154117931,0.0015286122176410375,410.6020333579416,1.1129998462565116,2.3053980541486156,0.5033,0.5027028734033265,0.46787721047224573,0.5375174906578299,0.06964028018558421,0.4953660780358847,0.007336795367441806,1.121511503700371e-05,False,,,,,,,,,
Qiyana,qiyana,Aurora,aurora,632.0,30353.0,36993.0,0.8205065823263861,0.020821665074292492,0.019081830169066925,0.0017398349052255672,579.1907911216883,1.091177569961081,2.2155545519917856,0.5,0.49999644875089194,0.4696163996494526,0.5303765088929026,0.06076010924344993,0.4953660780358847,0.004630370715007215,8.05608059410382e-06,False,,,,,,,,,
Qiyana,qiyana,Lux,lux,661.0,30353.0,36993.0,0.8205065823263861,0.021777089579283763,0.022787860089106323,-0.0010107705098225603,691.6799172846443,0.9556443428268301,-1.1800683824409226,0.48560000000000003,0.4874888311243797,0.45772064192425926,0.5172944333189542,0.05957379139469493,0.4953660780358847,-0.007877246911505043,7.962088876740141e-06,False,,,,,,,,,
Qiyana,qiyana,Ekko,ekko,505.0,30353.0,36993.0,0.8205065823263861,0.01663756465588245,0.01627163840313817,0.0003659262527442794,493.8930404504529,1.022488592954088,0.5038962666341917,0.5149,0.5124328933647155,0.4790070279188069,0.5458119847286789,0.06680495680987197,0.4953660780358847,0.01706681532883081,6.245195779557685e-06,False,,,,,,,,,
Qiyana,qiyana,Jayce,jayce,136.0,30353.0,36993.0,0.8205065823263861,0.004480611471683194,0.0036369780246015004,0.0008436334470816936,110.39319398072934,1.2319600067350227,2.4416053141888794,0.5,0.49998898510869877,0.4465504809528102,0.5534275956443361,0.10687711469152589,0.4953660780358847,0.004622907072814042,3.900039029376452e-06,False,,,,,,,,,
Qiyana,qiyana,Ziggs,ziggs,146.0,30353.0,36993.0,0.8205065823263861,0.004810068197542253,0.005188809185371221,-0.00037874098782896774,157.49592520357268,0.9270081102814978,-0.9184149348399873,0.48630000000000007,0.4918585385595647,0.4395582159673926,0.5442342865968157,0.10467607062942313,0.4953660780358847,-0.003507539476320043,1.3284489661105533e-06,False,,,,,,,,,
Qiyana,qiyana,Anivia,anivia,555.0,30353.0,36993.0,0.8205065823263861,0.018284848285177742,0.01852978230288077,-0.00024493401770302875,562.43448223934,0.9867816030593651,-0.31642893969291735,0.49369999999999997,0.49465786333687467,0.46255503564144457,0.5267792533721762,0.06422421773073167,0.4953660780358847,-0.0007082146990100568,1.7346587162487445e-07,False,,,,,,,,,
Qiyana,qiyana,Pantheon,pantheon,155.0,30353.0,36993.0,0.8205065823263861,0.005106579250815406,0.004558159693527062,0.0005484195572883436,138.3538211776269,1.1203160034228599,1.418440199861324,0.49029999999999996,0.49409372739471724,0.4427075910748159,0.5455326462958788,0.10282505522106294,0.4953660780358847,-0.0012723506411674856,-6.977819753446126e-07,False,,,,,,,,,
Qiyana,qiyana,Zoe,zoe,568.0,30353.0,36993.0,0.8205065823263861,0.018713142028794517,0.018577898251297534,0.00013524377749698363,563.8949456216341,1.007279821197618,0.17449857970341348,0.48769999999999997,0.48953742587672594,0.45776189498136444,0.5213486030443861,0.06358670806302169,0.4953660780358847,-0.005828652159158787,-7.882889357205842e-07,False,,,,,,,,,
Qiyana,qiyana,LeBlanc,leblanc,674.0,30353.0,36993.0,0.8205065823263861,0.02220538332290054,0.023775522572256617,-0.001570139249356079,721.6584366357051,0.9339598427507012,-1.7955565969941572,0.4955,0.49607803680316914,0.4665394834819972,0.5256281211171547,0.05908863763515754,0.4953660780358847,0.0007119587672844152,-1.117874404436431e-06,False,,,,,,,,,
Qiyana,qiyana,Aurelion Sol,aurelionsol,496.0,30353.0,36993.0,0.8205065823263861,0.016341053602609297,0.016520665983493627,-0.00017961238088433015,501.4517745969821,0.9891280181402017,-0.24549388917621148,0.502,0.5016600679289478,0.46799328405641033,0.5353205120247221,0.06732722796831175,0.4953660780358847,0.006293989893063068,-1.1304785099549681e-06,False,,,,,,,,,
Qiyana,qiyana,Cho'Gath,chogath,92.0,30353.0,36993.0,0.8205065823263861,0.0030310018779033374,0.0029611509628698646,6.985091503347281e-05,89.879815175989,1.0235891097446026,0.2239683218269833,0.45649999999999996,0.47914271086277554,0.4200968875025167,0.5384362603785537,0.11833937287603702,0.4953660780358847,-0.016223367173109182,-1.1332170419656814e-06,False,,,,,,,,,
Qiyana,qiyana,Annie,annie,389.0,30353.0,36993.0,0.8205065823263861,0.012815866635917373,0.012762847141875932,5.301949404144107e-05,387.3906992973602,1.0041542058329196,0.08229090918280482,0.4653,0.4723907985391675,0.43535289720775755,0.509557235794436,0.07420433858667846,0.4953660780358847,-0.022975279496717238,-1.218137694376643e-06,False,,,,,,,,,
Qiyana,qiyana,Naafiri,naafiri,361.0,30353.0,36993.0,0.8205065823263861,0.011893387803512009,0.01231584630811107,-0.000422458504599061,373.8228829900953,0.9656979720248023,-0.6673346803163918,0.4986,0.4988980487758198,0.4606320828752127,0.5371694568272323,0.0765373739520196,0.4953660780358847,0.003531970739935053,-1.4921110770806015e-06,False,,,,,,,,,
Qiyana,qiyana,Irelia,irelia,425.0,30353.0,36993.0,0.8205065823263861,0.014001910849009983,0.014410175604846835,-0.00040826475583685164,437.392060133916,0.9716683011344058,-0.5968428000136042,0.4988,0.49902361997267225,0.46316132760537304,0.5348901459121039,0.07172881830673089,0.4953660780358847,0.003657541936787523,-1.4932454657856034e-06,False,,,,,,,,,
Qiyana,qiyana,Vladimir,vladimir,501.0,30353.0,36993.0,0.8205065823263861,0.016505781965538827,0.01616622407340066,0.0003395578921381662,490.69339929993026,1.0210041559857421,0.4690827675274292,0.483,0.48582429365333263,0.45234095915332795,0.5193613141741276,0.06702035502079962,0.4953660780358847,-0.009541784382552099,-3.239988192176264e-06,False,,,,,,,,,
Qiyana,qiyana,Swain,swain,196.0,30353.0,36993.0,0.8205065823263861,0.006457351826837545,0.006155168424184258,0.0003021834026532867,186.82782717926477,1.049094254101314,0.6731194747745651,0.47450000000000003,0.48310608272180044,0.4354647918985448,0.5308773992701197,0.09541260737157486,0.4953660780358847,-0.012259995314084282,-3.704767100523339e-06,False,,,,,,,,,
Qiyana,qiyana,Nasus,nasus,119.0,30353.0,36993.0,0.8205065823263861,0.0039205350377227955,0.003542949911664913,0.0003775851260578826,107.5391586687651,1.1065736562672563,1.1071434388620516,0.4706,0.48401278760572103,0.42865840177720804,0.5395335895268676,0.11087518774965954,0.4953660780358847,-0.011353290430163698,-4.286833598245112e-06,False,,,,,,,,,
Qiyana,qiyana,Taliyah,taliyah,208.0,30353.0,36993.0,0.8205065823263861,0.006852699897868415,0.00697350684458547,-0.00012080694671705479,211.66685325370278,0.9826762991118515,-0.25292204557993486,0.5529,0.5357162353430289,0.4889069021222831,0.5822614045044143,0.09335450238213122,0.4953660780358847,0.0403501573071442,-4.874579303828948e-06,False,,,,,,,,,
Qiyana,qiyana,Yasuo,yasuo,1416.0,30353.0,36993.0,0.8205065823263861,0.04665107238164267,0.04561171531519624,0.0010393570664464294,1384.4523949621514,1.022787063789731,0.8678902944866678,0.4894,0.49009749372404543,0.4689923962194169,0.5112174506550716,0.04222505443565472,0.4953660780358847,-0.005268584311839297,-5.475940334678972e-06,False,,,,,,,,,
Qiyana,qiyana,Viktor,viktor,1099.0,30353.0,36993.0,0.8205065823263861,0.03620729417191052,0.040620144788602076,-0.004412850616691555,1232.943254768439,0.8913630012975781,-3.894520604696178,0.4968,0.49706472100554866,0.4733250486224917,0.5208099630293923,0.047484914406900613,0.4953660780358847,0.0016986429696639327,-7.49585767622026e-06,False,,,,,,,,,
Qiyana,qiyana,Lissandra,lissandra,919.0,30353.0,36993.0,0.8205065823263861,0.030277073106447467,0.02846297092107151,0.0018141021853759556,863.9365563672836,1.0637355176452417,1.900608923360507,0.48969999999999997,0.4907082438524562,0.4649700381739452,0.516467196519258,0.051497158345312766,0.4953660780358847,-0.004657834183428522,-8.44978717127651e-06,False,,,,,,,,,
Qiyana,qiyana,Cassiopeia,cassiopeia,234.0,30353.0,36993.0,0.8205065823263861,0.007709287385101967,0.007241633885381143,0.0004676534997208239,219.80531332297383,1.064578451095807,0.9609149266851637,0.4658,0.4760317379809966,0.43122159613313277,0.5210053320797245,0.08978373594659178,0.4953660780358847,-0.0193343400548881,-9.041771791460926e-06,False,,,,,,,,,
Qiyana,qiyana,Diana,diana,633.0,30353.0,36993.0,0.8205065823263861,0.0208546107468784,0.020365166991724845,0.0004894437551535534,618.1439136998242,1.0240333779414839,0.6037087985014762,0.4692,0.4733983635547789,0.44312336355950194,0.5037559530945217,0.060632589535019765,0.4953660780358847,-0.02196771448110585,-1.075196066777354e-05,False,,,,,,,,,
Qiyana,qiyana,Morgana,morgana,89.0,30353.0,36993.0,0.8205065823263861,0.00293216486014562,0.00331926584612447,-0.00038710098597885025,100.74967622741603,0.8833775286692315,-1.172535601831528,0.5506,0.5238137591833487,0.4640506294651125,0.583289546139111,0.1192389166739985,0.4953660780358847,0.028447681147463988,-1.1012125420995259e-05,False,,,,,,,,,
Qiyana,qiyana,Akshan,akshan,454.0,30353.0,36993.0,0.8205065823263861,0.014957335354001252,0.013747938543813065,0.001209396810188187,417.291178620358,1.087969320370031,1.8094928722859016,0.4824,0.48557220304269477,0.4507017501254458,0.5205019367802022,0.0698001866547564,0.4953660780358847,-0.009793874993189955,-1.1844681176145783e-05,False,,,,,,,,,
Qiyana,qiyana,Kassadin,kassadin,446.0,30353.0,36993.0,0.8205065823263861,0.014693769973314005,0.013568330156211526,0.0011254398171024783,411.83952523148844,1.0829460813633913,1.694830934115083,0.47979999999999995,0.483494872684346,0.4483793636329673,0.5186791924894643,0.07029982885649694,0.4953660780358847,-0.011871205351538738,-1.3360327179621719e-05,False,,,,,,,,,
Qiyana,qiyana,Ahri,ahri,1825.0,30353.0,36993.0,0.8205065823263861,0.06012585246927816,0.06161008451511251,-0.0014842320458343522,1870.05089528721,0.9759092678168575,-1.0754371800692248,0.5047,0.5044544937587807,0.4857119119983759,0.5231918118216092,0.037479899823233354,0.4953660780358847,0.009088415722895982,-1.3489317861786995e-05,False,,,,,,,,,
Qiyana,qiyana,Brand,brand,161.0,30353.0,36993.0,0.8205065823263861,0.00530425328633084,0.0061401092342217994,-0.0008358559478909592,186.3707355863343,0.8638695313053505,-1.8641532716091536,0.5217,0.5133758639297046,0.4625120640797278,0.5641228813570124,0.1016108172772846,0.4953660780358847,0.018009785893819852,-1.505358665959202e-05,False,,,,,,,,,
Qiyana,qiyana,Sylas,sylas,1210.0,30353.0,36993.0,0.8205065823263861,0.03986426382894607,0.0374610205723227,0.0024032432566233677,1137.054357431711,1.0641531709469483,2.204954224912312,0.4876,0.4885445805233991,0.4658451044393142,0.5112639505153027,0.045418846075988506,0.4953660780358847,-0.006821497512485619,-1.639371789695414e-05,False,,,,,,,,,
Qiyana,qiyana,Galio,galio,491.0,30353.0,36993.0,0.8205065823263861,0.016176325239679767,0.01957180478882243,-0.0033954795491426618,594.0629907551272,0.82651167913335,-4.270498721689266,0.501,0.5008263967608341,0.46701915488659373,0.534630455912314,0.06761130102572022,0.4953660780358847,0.005460318724949342,-1.8540400562366227e-05,False,,,,,,,,,
Qiyana,qiyana,Sion,sion,186.0,30353.0,36993.0,0.8205065823263861,0.006127895100978486,0.0057235940776980765,0.00040430102328040986,173.7282510403697,1.0706376129739466,0.9337221723609026,0.4194,0.4475727289708144,0.39949159578259624,0.4960715059340528,0.09657991015145656,0.4953660780358847,-0.04779334906507032,-1.9322899933005753e-05,False,,,,,,,,,
Qiyana,qiyana,Orianna,orianna,656.0,30353.0,36993.0,0.8205065823263861,0.021612361216354233,0.023698022838547182,-0.002085661622192949,719.3060872184226,0.9119900577190594,-2.3888920191645857,0.5107,0.509281217573615,0.47937790979949174,0.5391565874022527,0.059778677602760955,0.4953660780358847,0.01391513953773027,-2.9022272501303756e-05,False,,,,,,,,,
Qiyana,qiyana,Fizz,fizz,874.0,30353.0,36993.0,0.8205065823263861,0.028794517840081704,0.027135558420474683,0.0016589594196070208,823.645604736668,1.0611359970523135,1.7788569583764555,0.47479999999999994,0.4773846000879393,0.45109728541564137,0.5037247455620816,0.05262746014644021,0.4953660780358847,-0.017981477947945412,-2.9830542220199964e-05,False,,,,,,,,,
Qiyana,qiyana,Mel,mel,967.0,30353.0,36993.0,0.8205065823263861,0.031858465390570946,0.03604766049974481,-0.004189195109173864,1094.1546391487543,0.8837873234740568,-3.9153002835819994,0.5067,0.5060696349443795,0.48089744255130484,0.5312288848044975,0.05033144225319264,0.4953660780358847,0.010703556908494782,-4.483928825183047e-05,False,,,,,,,,,
Qiyana,qiyana,Twisted Fate,twistedfate,788.0,30353.0,36993.0,0.8205065823263861,0.0259611899976938,0.024057606911066277,0.001903583086627525,730.2205425715947,1.0791260366695863,2.164384147961316,0.4632,0.4673412167631226,0.43985645174240695,0.4949096676148491,0.05505321587244216,0.4953660780358847,-0.028024861272762103,-5.334765192391267e-05,False,,,,,,,,,
Qiyana,qiyana,Vex,vex,631.0,30353.0,36993.0,0.8205065823263861,0.020788719401706585,0.018715634744856907,0.002073084656849678,568.0756614106417,1.1107675312705794,2.6651283448678527,0.4612,0.4665042414304417,0.4362239607661804,0.4968888003577121,0.06066483959153168,0.4953660780358847,-0.028861836605443003,-5.983303063524629e-05,False,,,,,,,,,
Qiyana,qiyana,Azir,azir,350.0,30353.0,36993.0,0.8205065823263861,0.011530985405067045,0.012667717136990875,-0.0011367317319238308,384.50321825908406,0.9102654630166573,-1.7708343885974895,0.5686,0.5533497788570064,0.5147035933800206,0.5917260417708686,0.07702244839084804,0.4953660780358847,0.0579837008211217,-6.591191265774692e-05,False,,,,,,,,,
Qiyana,qiyana,Smolder,smolder,124.0,30353.0,36993.0,0.8205065823263861,0.004085263400652324,0.00566335731784804,-0.0015780939171957161,171.89988466864156,0.7213501058422781,-3.6637847704374686,0.5726,0.5401776807395219,0.48530542260867165,0.5946410761203097,0.10933565351163804,0.4953660780358847,0.044811602703637154,-7.07169176464009e-05,False,,,,,,,,,
Qiyana,qiyana,Katarina,katarina,1284.0,30353.0,36993.0,0.8205065823263861,0.0423022436003031,0.03579202156769843,0.006510222032604672,1086.3952306443505,1.1818903137474641,6.105456437208987,0.47979999999999995,0.4812576593104428,0.45918844858805696,0.5033576776792719,0.0441692290912149,0.4953660780358847,-0.01410841872544194,-9.184893843158444e-05,False,,,,,,,,,
Qiyana,qiyana,Yone,yone,820.0,30353.0,36993.0,0.8205065823263861,0.02701545152044279,0.030081282896065868,-0.0030658313756230793,913.0571797442873,0.8980817611331318,-3.1270385000992653,0.5366,0.5326189135713618,0.5055343327992203,0.5596228196331473,0.054088486833926974,0.4953660780358847,0.03725283553547709,-0.00011421091201559207,False,,,,,,,,,
Qiyana,qiyana,Veigar,veigar,639.0,30353.0,36993.0,0.8205065823263861,0.02105228478239383,0.026074069176776588,-0.005021784394382757,791.4262217226998,0.8074031191550449,-5.490242185250804,0.5227,0.5196247638506806,0.4893818803134356,0.5498072138150516,0.060425333501615996,0.4953660780358847,0.024258685814795844,-0.00012182188985297612,False,,,,,,,,,
Qiyana,qiyana,Syndra,syndra,681.0,30353.0,36993.0,0.8205065823263861,0.022436003031001878,0.025795290513812238,-0.00335928748281036,782.9644529657429,0.869771287087788,-3.6919232036884484,0.5374,0.5326079391621676,0.5032104533217325,0.5619104141426101,0.058699960820877584,0.4953660780358847,0.037241861126282916,-0.00012510611791808395,False,,,,,,,,,
Qiyana,qiyana,Malphite,malphite,307.0,30353.0,36993.0,0.8205065823263861,0.010114321483873093,0.004843549708182235,0.005270771775690858,147.0162642924554,2.088204332204316,13.226576888240446,0.45600000000000007,0.46680442379767306,0.4262639056474551,0.5075306629671154,0.08126675731966027,0.4953660780358847,-0.028561654238211664,-0.0001505419610258072,False,,,,,,,,,
Ryze,ryze,Sylas,sylas,2291.0,49879.0,61748.0,0.8077832480404223,0.04593115339120672,0.0377316260362315,0.008199527354975221,1882.015775061191,1.2173117942784042,9.610518545542119,0.5136999999999999,0.513125930776099,0.4963092022715079,0.5299301725112262,0.03362097023971833,0.4712373319751701,0.04188859880092893,0.000343466711729799,False,,,,,,,,,
Ryze,ryze,Xerath,xerath,1335.0,49879.0,61748.0,0.8077832480404223,0.026764770745203392,0.03216387033381378,-0.005399099588610387,1604.3016883802975,0.8321377516892198,-6.834317340892267,0.43670000000000003,0.44110933831752813,0.41960306746310466,0.4627089686628841,0.04310590119977942,0.4712373319751701,-0.03012799365764196,0.00016266403816263107,False,,,,,,,,,
Ryze,ryze,Azir,azir,792.0,49879.0,61748.0,0.8077832480404223,0.0158784257904128,0.012759224346889303,0.003119201443523496,636.4173511984916,1.2444663843757835,6.2069552312588545,0.5215,0.5190867718449024,0.4915587918229985,0.546566062778153,0.05500727095515451,0.4712373319751701,0.04784943986973228,0.00014925204191345966,False,,,,,,,,,
Ryze,ryze,Diana,diana,830.0,49879.0,61748.0,0.8077832480404223,0.01664026945207402,0.020512277918687885,-0.0038720084666138653,1023.1319103062331,0.8112345941312428,-6.100827182673249,0.4301,0.4376133338555408,0.4109444553326346,0.46443484967982174,0.053490394347187165,0.4712373319751701,-0.033623998119629295,0.0001301924054006133,False,,,,,,,,,
Ryze,ryze,Yasuo,yasuo,2021.0,49879.0,61748.0,0.8077832480404223,0.04051805368992963,0.04594119858057381,-0.005423144890644174,2291.5010440004407,0.8819546494605967,-5.785239525618372,0.4537,0.4558817069710763,0.43812086754946983,0.47368986040168365,0.03556899285221382,0.4712373319751701,-0.01535562500409382,8.327577928359933e-05,False,,,,,,,,,
Ryze,ryze,Lux,lux,858.0,49879.0,61748.0,0.8077832480404223,0.017201627939613866,0.022952471713581325,-0.005750843773967458,1144.846336601723,0.7494455566384776,-8.576653468192116,0.4522,0.4571868481061095,0.4307757591637262,0.48369962208860506,0.052923862924878884,0.4712373319751701,-0.014050483869060604,8.080213767961737e-05,False,,,,,,,,,
Ryze,ryze,Aurora,aurora,1087.0,49879.0,61748.0,0.8077832480404223,0.021792738426993325,0.019219670714418866,0.0025730677125744596,958.6579555644986,1.133876784405266,4.185537519351992,0.49770000000000003,0.4978915758093116,0.47403131523648795,0.521755877543847,0.04772456230735905,0.4712373319751701,0.0266542438341415,6.858317421271636e-05,False,,,,,,,,,
Ryze,ryze,Vladimir,vladimir,926.0,49879.0,61748.0,0.8077832480404223,0.01856492712363921,0.01628300328812041,0.002281923835518798,812.179921008158,1.140141458866106,4.026777847963841,0.4989,0.49900467883591904,0.4733407312347398,0.5246708336579213,0.051330102423181534,0.4712373319751701,0.027767346860748943,6.336297065066109e-05,False,,,,,,,,,
Ryze,ryze,Orianna,orianna,1531.0,49879.0,61748.0,0.8077832480404223,0.030694280157982316,0.023869209164119005,0.00682507099386331,1190.572283897092,1.2859362011927478,9.986033553668443,0.4768,0.4782208464044469,0.45789635646081106,0.4985757124594905,0.040679355998679445,0.4712373319751701,0.006983514429276805,4.766298176648301e-05,False,,,,,,,,,
Ryze,ryze,Talon,talon,719.0,49879.0,61748.0,0.8077832480404223,0.01441488401932677,0.013625278572760371,0.000789605446566399,679.6152699307146,1.0579515084664013,1.5211615604106796,0.5243,0.5213297930227753,0.4926033883862191,0.549996933779519,0.05739354539329988,0.4712373319751701,0.050092461047605175,3.955328007510423e-05,False,,,,,,,,,
Ryze,ryze,Annie,annie,606.0,49879.0,61748.0,0.8077832480404223,0.012149401551755248,0.012855041538047193,-0.0007056399862919449,641.1966168762559,0.945107918616719,-1.3989907524796008,0.4092,0.4220575077700466,0.3916280648630085,0.45273819688370076,0.061110132020692265,0.4712373319751701,-0.04917982420512351,3.470325047794361e-05,False,,,,,,,,,
Ryze,ryze,Ziggs,ziggs,204.0,49879.0,61748.0,0.8077832480404223,0.004089897552076024,0.005226291349372354,-0.00113639379729633,260.6821862153436,0.7825621035396727,-3.519887360910597,0.4167,0.44409276475543724,0.3974953708431153,0.4911091072950985,0.09361373645198318,0.4712373319751701,-0.02714456721973285,3.08469178187977e-05,False,,,,,,,,,
