champion_i,champion_i_normalized,champion_j,champion_j_normalized,lane,patch,elo,matchup_winrate_i_vs_j,matchup_games,matchup_occurrence_count,matchup_occurrence_rate,source_url,extraction_date
Fizz,fizz,Twisted Fate,twistedfate,mid,16.10,diamond_plus,52.06,1116,1116,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=twistedfate,2026-06-08
Fizz,fizz,Syndra,syndra,mid,16.10,diamond_plus,55.09,1091,1091,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=syndra,2026-06-08
Fizz,fizz,Vladimir,vladimir,mid,16.10,diamond_plus,49.34,914,914,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=vladimir,2026-06-08
Fizz,fizz,Yone,yone,mid,16.10,diamond_plus,51.64,794,794,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=yone,2026-06-08
Fizz,fizz,Zoe,zoe,mid,16.10,diamond_plus,52.85,772,772,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=zoe,2026-06-08
Fizz,fizz,Diana,diana,mid,16.10,diamond_plus,49.17,722,722,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=diana,2026-06-08
Fizz,fizz,Hwei,hwei,mid,16.10,diamond_plus,55.49,710,710,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=hwei,2026-06-08
Fizz,fizz,Lux,lux,mid,16.10,diamond_plus,50.64,707,707,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=lux,2026-06-08
Fizz,fizz,LeBlanc,leblanc,mid,16.10,diamond_plus,50.79,693,693,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=leblanc,2026-06-08
Fizz,fizz,Ryze,ryze,mid,16.10,diamond_plus,51.34,672,672,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=ryze,2026-06-08
Fizz,fizz,Veigar,veigar,mid,16.10,diamond_plus,54.26,669,669,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=veigar,2026-06-08
